Price,USD_JPY
Ticker,JPY=X
Date,
2023-01-18,128.281005859375
2023-01-19,128.53900146484375
2023-01-20,128.3699951171875
2023-01-23,129.35400390625
2023-01-24,130.5970001220703
2023-01-25,130.23899841308594
2023-01-26,129.23699951171875
2023-01-27,129.8000030517578
2023-01-30,129.85400390625
2023-01-31,130.47900390625
2023-02-01,130.11000061035156
2023-02-02,128.6219940185547
2023-02-03,128.74600219726562
2023-02-06,132.00900268554688
2023-02-07,132.6230010986328
2023-02-08,131.04200744628906
2023-02-09,131.38699340820312
2023-02-10,131.5189971923828
2023-02-13,131.55099487304688
2023-02-14,132.33700561523438
2023-02-15,132.99099731445312
2023-02-16,133.9029998779297
2023-02-17,134.07400512695312
2023-02-20,134.3070068359375
2023-02-21,134.33599853515625
2023-02-22,134.9759979248047
2023-02-23,134.9320068359375
2023-02-24,134.6280059814453
2023-02-27,136.39500427246094
2023-02-28,136.31700134277344
2023-03-01,136.34800720214844
2023-03-02,136.19400024414062
2023-03-03,136.7050018310547
2023-03-06,135.86000061035156
2023-03-07,135.99899291992188
2023-03-08,137.39100646972656
2023-03-09,137.2259979248047
2023-03-10,136.39500427246094
2023-03-13,134.97999572753906
2023-03-14,133.11399841308594
2023-03-15,134.39700317382812
2023-03-16,132.9290008544922
2023-03-17,133.3679962158203
2023-03-20,132.28399658203125
2023-03-21,131.39199829101562
2023-03-22,132.34800720214844
2023-03-23,131.1790008544922
2023-03-24,130.86500549316406
2023-03-27,130.8459930419922
2023-03-28,131.23300170898438
2023-03-29,131.04600524902344
2023-03-30,132.5760040283203
2023-03-31,133.2010040283203
2023-04-03,133.3470001220703
2023-04-04,132.2989959716797
2023-04-05,131.48500061035156
2023-04-06,130.9340057373047
2023-04-07,131.66900634765625
2023-04-10,132.0970001220703
2023-04-11,133.468994140625
2023-04-12,133.593994140625
2023-04-13,133.0850067138672
2023-04-14,132.48699951171875
2023-04-17,133.9709930419922
2023-04-18,134.4250030517578
2023-04-19,134.04400634765625
2023-04-20,134.70399475097656
2023-04-21,133.99600219726562
2023-04-24,133.96099853515625
2023-04-25,134.08399963378906
2023-04-26,133.71099853515625
2023-04-27,133.46499633789062
2023-04-28,133.802001953125
2023-05-01,136.38600158691406
2023-05-02,137.52099609375
2023-05-03,136.46600341796875
2023-05-04,134.54400634765625
2023-05-05,134.1790008544922
2023-05-08,135.19900512695312
2023-05-09,135.072998046875
2023-05-10,135.28799438476562
2023-05-11,134.08700561523438
2023-05-12,134.4980010986328
2023-05-15,135.82200622558594
2023-05-16,136.0449981689453
2023-05-17,136.42999267578125
2023-05-18,137.61399841308594
2023-05-19,138.6199951171875
2023-05-22,137.69200134277344
2023-05-23,138.6719970703125
2023-05-24,138.59800720214844
2023-05-25,139.2830047607422
2023-05-26,140.01699829101562
2023-05-29,140.87100219726562
2023-05-30,140.4409942626953
2023-05-31,139.79200744628906
2023-06-01,139.1269989013672
2023-06-02,138.7480010986328
2023-06-05,140.20700073242188
2023-06-06,139.38299560546875
2023-06-07,139.52699279785156
2023-06-08,139.8990020751953
2023-06-09,138.86300659179688
2023-06-12,139.37100219726562
2023-06-13,139.4600067138672
2023-06-14,140.177001953125
2023-06-15,139.9770050048828
2023-06-16,140.26800537109375
2023-06-19,141.86700439453125
2023-06-20,141.8990020751953
2023-06-21,141.3350067138672
2023-06-22,141.68800354003906
2023-06-23,143.02999877929688
2023-06-26,143.54100036621094
2023-06-27,143.4600067138672
2023-06-28,143.8820037841797
2023-06-29,144.38900756835938
2023-06-30,144.77999877929688
2023-07-03,144.3979949951172
2023-07-04,144.58399963378906
2023-07-05,144.406005859375
2023-07-06,144.48899841308594
2023-07-07,143.9510040283203
2023-07-10,142.20899963378906
2023-07-11,141.2969970703125
2023-07-12,140.1179962158203
2023-07-13,138.31500244140625
2023-07-14,138.0749969482422
2023-07-17,138.6820068359375
2023-07-18,138.72900390625
2023-07-19,139.02699279785156
2023-07-20,139.59800720214844
2023-07-21,139.86399841308594
2023-07-24,141.75
2023-07-25,141.52200317382812
2023-07-26,140.91299438476562
2023-07-27,140.36700439453125
2023-07-28,138.86399841308594
2023-07-31,140.75799560546875
2023-08-01,142.322998046875
2023-08-02,142.97000122070312
2023-08-03,143.343994140625
2023-08-04,142.59800720214844
2023-08-07,141.87600708007812
2023-08-08,142.5240020751953
2023-08-09,143.2779998779297
2023-08-10,143.7270050048828
2023-08-11,144.85400390625
2023-08-14,144.81700134277344
2023-08-15,145.43699645996094
2023-08-16,145.60800170898438
2023-08-17,146.33299255371094
2023-08-18,145.71400451660156
2023-08-21,145.30499267578125
2023-08-22,146.23800659179688
2023-08-23,145.76300048828125
2023-08-24,144.67300415039062
2023-08-25,146.06700134277344
2023-08-28,146.531005859375
2023-08-29,146.46400451660156
2023-08-30,145.98800659179688
2023-08-31,146.0989990234375
2023-09-01,145.47300720214844
2023-09-04,146.0570068359375
2023-09-05,146.54299926757812
2023-09-06,147.4709930419922
2023-09-07,147.70899963378906
2023-09-08,147.33099365234375
2023-09-11,147.11300659179688
2023-09-12,146.67799377441406
2023-09-13,147.1580047607422
2023-09-14,147.3459930419922
2023-09-15,147.48199462890625
2023-09-18,147.8679962158203
2023-09-19,147.60499572753906
2023-09-20,147.74200439453125
2023-09-21,148.3209991455078
2023-09-22,147.6439971923828
2023-09-25,148.4340057373047
2023-09-26,148.81100463867188
2023-09-27,149.0449981689453
2023-09-28,149.4980010986328
2023-09-29,149.33700561523438
2023-10-02,149.5399932861328
2023-10-03,149.8509979248047
2023-10-04,149.19200134277344
2023-10-05,148.96600341796875
2023-10-06,148.46299743652344
2023-10-09,149.16000366210938
2023-10-10,148.32699584960938
2023-10-11,148.6280059814453
2023-10-12,149.03599548339844
2023-10-13,149.7899932861328
2023-10-16,149.5659942626953
2023-10-17,149.5780029296875
2023-10-18,149.75900268554688
2023-10-19,149.74200439453125
2023-10-20,149.802001953125
2023-10-23,149.8800048828125
2023-10-24,149.7689971923828
2023-10-25,149.85400390625
2023-10-26,150.09800720214844
2023-10-27,150.36599731445312
2023-10-30,149.73300170898438
2023-10-31,149.11099243164062
2023-11-01,151.29400634765625
2023-11-02,150.5749969482422
2023-11-03,150.4969940185547
2023-11-06,149.44900512695312
2023-11-07,149.98899841308594
2023-11-08,150.39599609375
2023-11-09,150.86399841308594
2023-11-10,151.3489990234375
2023-11-13,151.468994140625
2023-11-14,151.64599609375
2023-11-15,150.48500061035156
2023-11-16,151.21499633789062
2023-11-17,150.7050018310547
2023-11-20,149.94200134277344
2023-11-21,148.36199951171875
2023-11-22,148.15199279785156
2023-11-23,149.4600067138672
2023-11-24,149.63499450683594
2023-11-27,149.5709991455078
2023-11-28,148.45199584960938
2023-11-29,147.06300354003906
2023-11-30,147.03900146484375
2023-12-01,147.99899291992188
2023-12-04,146.39300537109375
2023-12-05,147.32699584960938
2023-12-06,147.18499755859375
2023-12-07,147.1840057373047
2023-12-08,144.2779998779297
2023-12-11,144.98300170898438
2023-12-12,146.0850067138672
2023-12-13,145.27999877929688
2023-12-14,142.7729949951172
2023-12-15,142.2790069580078
2023-12-18,142.31300354003906
2023-12-19,142.7220001220703
2023-12-20,143.88900756835938
2023-12-21,143.5229949951172
2023-12-22,142.07000732421875
2023-12-25,142.3419952392578
2023-12-26,142.22999572753906
2023-12-27,142.46099853515625
2023-12-28,141.3990020751953
2023-12-29,141.42999267578125
2024-01-01,140.95199584960938
2024-01-02,141.12600708007812
2024-01-03,142.15499877929688
2024-01-04,142.99899291992188
2024-01-05,144.76499938964844
2024-01-08,144.71600341796875
2024-01-09,144.22999572753906
2024-01-10,144.42799377441406
2024-01-11,145.73399353027344
2024-01-12,145.04600524902344
2024-01-15,145.1490020751953
2024-01-16,145.79400634765625
2024-01-17,147.24600219726562
2024-01-18,148.1179962158203
2024-01-19,148.1280059814453
2024-01-22,148.12100219726562
2024-01-23,148.14199829101562
2024-01-24,148.25100708007812
2024-01-25,147.59100341796875
2024-01-26,147.72300720214844
2024-01-29,148.13999938964844
2024-01-30,147.46800231933594
2024-01-31,147.36900329589844
2024-02-01,146.99600219726562
2024-02-02,146.4510040283203
2024-02-05,148.50100708007812
2024-02-06,148.63999938964844
2024-02-07,147.8179931640625
2024-02-08,148.08599853515625
2024-02-09,149.25900268554688
2024-02-12,149.16700744628906
2024-02-13,149.40499877929688
2024-02-14,150.7239990234375
2024-02-15,150.54400634765625
2024-02-16,149.9459991455078
2024-02-19,150.09100341796875
2024-02-20,150.27000427246094
2024-02-21,149.93899536132812
2024-02-22,150.35499572753906
2024-02-23,150.48300170898438
2024-02-26,150.4980010986328
2024-02-27,150.5659942626953
2024-02-28,150.4949951171875
2024-02-29,150.656005859375
2024-03-01,150.09500122070312
2024-03-04,150.10499572753906
2024-03-05,150.46600341796875
2024-03-06,150.0489959716797
2024-03-07,149.2689971923828
2024-03-08,147.8679962158203
2024-03-11,146.7740020751953
2024-03-12,146.73199462890625
2024-03-13,147.61900329589844
2024-03-14,147.62100219726562
2024-03-15,148.29600524902344
2024-03-18,148.9550018310547
2024-03-19,149.1439971923828
2024-03-20,151.03500366210938
2024-03-21,150.75999450683594
2024-03-22,151.63299560546875
2024-03-25,151.30499267578125
2024-03-26,151.3730010986328
2024-03-27,151.52999877929688
2024-03-28,151.28700256347656
2024-03-29,151.44000244140625
2024-04-01,151.3979949951172
2024-04-02,151.58099365234375
2024-04-03,151.5399932861328
2024-04-04,151.58099365234375
2024-04-05,151.29200744628906
2024-04-08,151.69000244140625
2024-04-09,151.84300231933594
2024-04-10,151.77699279785156
2024-04-11,152.96400451660156
2024-04-12,153.19200134277344
2024-04-15,153.2830047607422
2024-04-16,154.20599365234375
2024-04-17,154.697998046875
2024-04-18,154.3419952392578
2024-04-19,154.61000061035156
2024-04-22,154.63999938964844
2024-04-23,154.81300354003906
2024-04-24,154.74400329589844
2024-04-25,155.25900268554688
2024-04-26,155.5970001220703
2024-04-29,158.2239990234375
2024-04-30,156.31399536132812
2024-05-01,157.7220001220703
2024-05-02,155.70399475097656
2024-05-03,153.0449981689453
2024-05-06,153.5659942626953
2024-05-07,154.23699951171875
2024-05-08,154.7480010986328
2024-05-09,155.41900634765625
2024-05-10,155.38900756835938
2024-05-13,155.8179931640625
2024-05-14,156.23300170898438
2024-05-15,156.4980010986328
2024-05-16,154.28199768066406
2024-05-17,155.37899780273438
2024-05-20,155.75399780273438
2024-05-21,156.3699951171875
2024-05-22,156.25100708007812
2024-05-23,156.70399475097656
2024-05-24,156.97300720214844
2024-05-27,156.8699951171875
2024-05-28,156.84500122070312
2024-05-29,157.26199340820312
2024-05-30,157.60800170898438
2024-05-31,156.9530029296875
2024-06-03,157.17999267578125
2024-06-04,156.0760040283203
2024-06-05,155.12399291992188
2024-06-06,155.9290008544922
2024-06-07,155.69700622558594
2024-06-10,156.83299255371094
2024-06-11,157.0399932861328
2024-06-12,157.10499572753906
2024-06-13,156.8000030517578
2024-06-14,157.1280059814453
2024-06-17,157.54600524902344
2024-06-18,157.6999969482422
2024-06-19,157.87100219726562
2024-06-20,157.95799255371094
2024-06-21,158.93099975585938
2024-06-24,159.86099243164062
2024-06-25,159.68600463867188
2024-06-26,159.68600463867188
2024-06-27,160.62100219726562
2024-06-28,160.68699645996094
2024-07-01,160.90699768066406
2024-07-02,161.51199340820312
2024-07-03,161.50399780273438
2024-07-04,161.62100219726562
2024-07-05,161.35800170898438
2024-07-08,160.63800048828125
2024-07-09,160.85699462890625
2024-07-10,161.33099365234375
2024-07-11,161.60699462890625
2024-07-12,158.2010040283203
2024-07-15,158.31300354003906
2024-07-16,158.14100646972656
2024-07-17,158.35000610351562
2024-07-18,155.68600463867188
2024-07-19,157.14999389648438
2024-07-22,157.4219970703125
2024-07-23,156.89100646972656
2024-07-24,155.76800537109375
2024-07-25,153.89100646972656
2024-07-26,153.69700622558594
2024-07-29,154.13900756835938
2024-07-30,153.83299255371094
2024-07-31,152.6699981689453
2024-08-01,149.74400329589844
2024-08-02,149.2010040283203
2024-08-05,145.58399963378906
2024-08-06,145.7899932861328
2024-08-07,144.73199462890625
2024-08-08,146.12399291992188
2024-08-09,147.66900634765625
2024-08-12,147.04200744628906
2024-08-13,146.98199462890625
2024-08-14,146.9709930419922
2024-08-15,147.2530059814453
2024-08-16,149.2220001220703
2024-08-19,147.95599365234375
2024-08-20,146.69900512695312
2024-08-21,145.3470001220703
2024-08-22,145.1179962158203
2024-08-23,146.20199584960938
2024-08-26,144.0
2024-08-27,144.51600646972656
2024-08-28,143.97500610351562
2024-08-29,144.43299865722656
2024-08-30,144.88999938964844
2024-09-02,146.38099670410156
2024-09-03,146.7220001220703
2024-09-04,145.35299682617188
2024-09-05,143.32400512695312
2024-09-06,143.39300537109375
2024-09-09,142.48599243164062
2024-09-10,143.177001953125
2024-09-11,142.23399353027344
2024-09-12,142.58999633789062
2024-09-13,141.49899291992188
2024-09-16,140.7899932861328
2024-09-17,140.7899932861328
2024-09-18,142.01499938964844
2024-09-19,142.7100067138672
2024-09-20,142.85800170898438
2024-09-23,144.00399780273438
2024-09-24,143.63800048828125
2024-09-25,142.96299743652344
2024-09-26,144.68299865722656
2024-09-27,145.0760040283203
2024-09-30,142.7830047607422
2024-10-01,143.7100067138672
2024-10-02,143.73599243164062
2024-10-03,146.58200073242188
2024-10-04,146.83999633789062
2024-10-07,148.82000732421875
2024-10-08,148.14599609375
2024-10-09,148.15899658203125
2024-10-10,149.16000366210938
2024-10-11,148.70399475097656
2024-10-14,149.33399963378906
2024-10-15,149.6699981689453
2024-10-16,149.0989990234375
2024-10-17,149.5760040283203
2024-10-18,150.10000610351562
2024-10-21,149.60000610351562
2024-10-22,150.60499572753906
2024-10-23,151.13800048828125
2024-10-24,152.7689971923828
2024-10-25,151.7830047607422
2024-10-28,152.95199584960938
2024-10-29,153.1790008544922
2024-10-30,153.2740020751953
2024-10-31,153.20399475097656
2024-11-01,151.97999572753906
2024-11-04,152.28700256347656
2024-11-05,152.2760009765625
2024-11-06,151.43499755859375
2024-11-07,154.32000732421875
2024-11-08,153.17999267578125
2024-11-11,152.9040069580078
2024-11-12,153.47999572753906
2024-11-13,154.65499877929688
2024-11-14,155.4290008544922
2024-11-15,156.46800231933594
2024-11-18,154.66400146484375
2024-11-19,154.61700439453125
2024-11-20,154.71800231933594
2024-11-21,155.2949981689453
2024-11-22,154.21800231933594
2024-11-25,154.14599609375
2024-11-26,154.3780059814453
2024-11-27,153.00900268554688
2024-11-28,151.33599853515625
2024-11-29,151.1739959716797
2024-12-02,149.8979949951172
2024-12-03,149.50799560546875
2024-12-04,149.64700317382812
2024-12-05,150.56700134277344
2024-12-06,150.20700073242188
2024-12-09,150.02999877929688
2024-12-10,151.4080047607422
2024-12-11,151.8070068359375
2024-12-12,152.2449951171875
2024-12-13,152.58700561523438
2024-12-16,153.4530029296875
2024-12-17,154.08599853515625
2024-12-18,153.57200622558594
2024-12-19,154.67300415039062
2024-12-20,157.6439971923828
2024-12-23,156.5330047607422
2024-12-24,157.1649932861328
2024-12-25,157.10699462890625
2024-12-26,157.13299560546875
2024-12-27,157.7480010986328
2024-12-30,157.8730010986328
2024-12-31,156.9949951171875
2025-01-02,157.718994140625
2025-01-03,157.36199951171875
2025-01-06,157.4810028076172
2025-01-07,157.7429962158203
2025-01-08,158.23599243164062
2025-01-09,158.19200134277344
2025-01-10,158.04800415039062
2025-01-13,157.88699340820312
2025-01-14,157.36399841308594
2025-01-15,158.0500030517578
2025-01-16,156.2550048828125
2025-01-17,155.3560028076172
2025-01-20,156.30599975585938
2025-01-21,155.24899291992188
2025-01-22,155.7740020751953
2025-01-23,156.44000244140625
2025-01-24,156.15499877929688
2025-01-27,155.74400329589844
2025-01-28,154.90899658203125
2025-01-29,155.5590057373047
2025-01-30,155.1699981689453
2025-01-31,154.0970001220703
2025-02-03,155.36300659179688
2025-02-04,155.27699279785156
2025-02-05,154.13299560546875
2025-02-06,152.6060028076172
2025-02-07,151.1929931640625
2025-02-10,151.8459930419922
2025-02-11,151.75900268554688
2025-02-12,152.73899841308594
2025-02-13,154.2550048828125
2025-02-14,152.98899841308594
2025-02-17,152.0229949951172
2025-02-18,151.44400024414062
2025-02-19,151.93099975585938
2025-02-20,151.22000122070312
2025-02-21,149.4080047607422
2025-02-24,149.38699340820312
2025-02-25,149.86399841308594
2025-02-26,149.0780029296875
2025-02-27,148.83799743652344
2025-02-28,150.01199340820312
2025-03-03,150.77099609375
2025-03-04,149.30499267578125
2025-03-05,149.7989959716797
2025-03-06,148.8979949951172
2025-03-07,148.10800170898438
2025-03-10,147.60800170898438
2025-03-11,147.06900024414062
2025-03-12,148.04200744628906
2025-03-13,148.2790069580078
2025-03-14,147.94900512695312
2025-03-17,148.59800720214844
2025-03-18,149.37899780273438
2025-03-19,149.45199584960938
2025-03-20,148.49000549316406
2025-03-21,148.5959930419922
2025-03-24,149.677001953125
2025-03-25,150.7740020751953
2025-03-26,149.9499969482422
2025-03-27,150.47300720214844
2025-03-28,150.8470001220703
2025-03-31,149.61700439453125
2025-04-01,149.91299438476562
2025-04-02,149.7830047607422
2025-04-03,147.8719940185547
2025-04-04,146.2310028076172
2025-04-07,145.43299865722656
2025-04-08,147.78900146484375
2025-04-09,145.84500122070312
2025-04-10,147.3990020751953
2025-04-11,143.7469940185547
2025-04-14,143.6959991455078
2025-04-15,143.2209930419922
2025-04-16,143.18099975585938
2025-04-17,141.92799377441406
2025-04-22,140.87600708007812
2025-04-23,142.68800354003906
2025-04-24,143.22300720214844
2025-04-25,142.87899780273438
2025-04-28,143.84100341796875
2025-04-29,142.17799377441406
2025-04-30,142.2989959716797
2025-05-01,143.00900268554688
2025-05-02,145.447998046875
2025-05-05,144.62399291992188
2025-05-06,143.6540069580078
2025-05-07,143.03500366210938
2025-05-08,143.84800720214844
2025-05-09,146.01499938964844
2025-05-12,145.81199645996094
2025-05-13,148.30999755859375
2025-05-14,147.5279998779297
2025-05-15,146.64999389648438
2025-05-16,145.61300659179688
2025-05-19,145.29800415039062
2025-05-20,144.97500610351562
2025-05-21,144.3280029296875
2025-05-22,143.7550048828125
2025-05-23,143.85800170898438
2025-05-26,142.86700439453125
2025-05-27,142.65499877929688
2025-05-28,144.177001953125
2025-05-29,145.69700622558594
2025-05-30,143.7790069580078
2025-06-02,143.81500244140625
2025-06-03,142.45199584960938
2025-06-04,143.83700561523438
2025-06-05,142.73199462890625
2025-06-06,143.54200744628906
2025-06-09,144.6909942626953
2025-06-10,144.5399932861328
2025-06-11,144.83799743652344
2025-06-12,144.2030029296875
2025-06-13,143.19400024414062
2025-06-16,144.09100341796875
2025-06-17,144.72900390625
2025-06-18,145.37600708007812
2025-06-19,144.9550018310547
2025-06-20,145.21800231933594
2025-06-23,146.2239990234375
2025-06-24,145.92799377441406
2025-06-25,144.95700073242188
2025-06-26,144.9040069580078
2025-06-27,144.69400024414062
2025-06-30,144.51699829101562
2025-07-01,143.8000030517578
2025-07-02,143.40199279785156
2025-07-03,143.5260009765625
2025-07-04,144.6820068359375
2025-07-07,144.4980010986328
2025-07-08,145.89199829101562
2025-07-09,146.8489990234375
2025-07-10,146.11399841308594
2025-07-11,146.28799438476562
2025-07-14,147.2949981689453
2025-07-15,147.79200744628906
2025-07-16,148.76100158691406
2025-07-17,148.0030059814453
2025-07-18,148.44200134277344
2025-07-21,148.43099975585938
2025-07-22,147.40899658203125
2025-07-23,146.78500366210938
2025-07-24,146.3489990234375
2025-07-25,147.0050048828125
2025-07-28,147.81300354003906
2025-07-29,148.47900390625
2025-07-30,148.44200134277344
2025-07-31,149.2259979248047
2025-08-01,150.77200317382812
2025-08-04,147.34300231933594
2025-08-05,146.79299926757812
2025-08-06,147.55999755859375
2025-08-07,147.1929931640625
2025-08-08,146.83700561523438
2025-08-11,147.66400146484375
2025-08-12,148.125
2025-08-13,147.75799560546875
2025-08-14,147.1199951171875
2025-08-15,147.6909942626953
2025-08-18,147.26400756835938
2025-08-19,147.91600036621094
2025-08-20,147.7310028076172
2025-08-21,147.3179931640625
2025-08-22,148.38600158691406
2025-08-25,147.21499633789062
2025-08-26,147.82200622558594
2025-08-27,147.46200561523438
2025-08-28,147.3159942626953
2025-08-29,146.7899932861328
2025-09-01,147.0970001220703
2025-09-02,147.08399963378906
2025-09-03,148.54800415039062
2025-09-04,147.97999572753906
2025-09-05,148.375
2025-09-08,148.343994140625
2025-09-09,147.36399841308594
2025-09-10,147.39199829101562
2025-09-11,147.33200073242188
2025-09-12,147.2239990234375
2025-09-15,147.66600036621094
2025-09-16,147.40499877929688
2025-09-17,146.41299438476562
2025-09-18,146.89100646972656
2025-09-19,147.94700622558594
2025-09-22,148.09500122070312
2025-09-23,147.72500610351562
2025-09-24,147.61300659179688
2025-09-25,148.75100708007812
2025-09-26,149.45399475097656
