Code,mean,count,std,min,max
5570,0.2143261792839506,162,0.2549406290947147,-0.685713053,0.805689692
8309,0.21415423641228068,114,0.29407041262456657,-0.653044999,0.81433928
6254,0.21413668785148512,101,0.29607697201472294,-0.726293564,0.788966894
3003,0.21413649101957447,2350,0.2385297073737624,-0.665125906,0.817054987
7550,0.21409857452736686,1352,0.26272255886087037,-0.714613616,0.841545522
3979,0.2133003315595238,336,0.2588751447814724,-0.492067933,0.743638515
9697,0.2130274297841232,6689,0.19751721343739514,-0.686309755,0.831967473
8136,0.21280182997220892,8348,0.1947209148702155,-0.720588446,0.817414582
7733,0.2125290280911615,2161,0.27017889627801467,-0.708971798,0.815686226
9022,0.2123620310212799,6391,0.2699287120260148,-0.690796971,0.835851312
6590,0.21223796178494622,93,0.2778460001398642,-0.701116621,0.795302749
8113,0.21192037346528625,1642,0.22349830703181547,-0.712969661,0.820291877
6305,0.2114894732841638,2027,0.29646047929074615,-0.739272714,0.839649141
6273,0.21111089603052327,688,0.2613225507636673,-0.730029643,0.777096868
6417,0.21063789808403363,1071,0.23213505695827127,-0.729558468,0.847599864
4575,0.21012900347561836,4245,0.18889107921047818,-0.590010285,0.739794135
8601,0.21011354016472547,8414,0.25738144654160056,-0.748525858,0.828678012
3186,0.21001251114785371,629,0.3219635417778288,-0.693692744,0.807180703
7202,0.20975354963973356,3453,0.26370323326172335,-0.724192023,0.848012447
8725,0.20968257853485064,703,0.27335753289323883,-0.708524346,0.817760885
6432,0.2085591508207547,212,0.29756584688698345,-0.730249345,0.822715223
3659,0.20815789972301815,1047,0.23819406604812218,-0.706422448,0.835307896
6367,0.2073621636693957,2565,0.2528310383836404,-0.705651999,0.834127724
8697,0.20735315770743087,3001,0.27884594326165185,-0.695018172,0.841747522
6561,0.20733697087804878,41,0.38111557712057936,-0.651090741,0.731827259
7094,0.2073225327715736,197,0.2648871622914739,-0.593886077,0.817358196
4612,0.20710720982890365,602,0.2596306830665769,-0.656892717,0.839220643
215A,0.20694894860333332,600,0.3071636542004808,-0.669915199,0.81733346
4681,0.20669048587982455,1140,0.2552120770833432,-0.669099331,0.827991366
4258,0.20667010685927506,469,0.28620390385134875,-0.6777426,0.828086793
3405,0.20662868664589235,706,0.255673979189054,-0.693874121,0.774211943
4978,0.205825808484127,126,0.2516246982232613,-0.52872777,0.717759073
7683,0.2050703651948718,195,0.23192002171675064,-0.262830943,0.816345513
2937,0.20448995627985075,268,0.22853404445129724,-0.705230772,0.83073467
5711,0.20441537844092827,474,0.28802008477363417,-0.717775106,0.727130651
5801,0.20424781528787878,330,0.29408448341652427,-0.688995481,0.837205172
8331,0.20340624821321962,1407,0.28244294057629804,-0.697524726,0.829083025
3653,0.20287378138970588,408,0.2266660664874184,-0.561205447,0.741023421
7261,0.2027832644023787,8492,0.23318688693242165,-0.712093115,0.840516567
6758,0.20258336804551147,2395,0.2532463399703409,-0.715493441,0.826096237
3692,0.20212042463043478,138,0.261938920885056,-0.640245914,0.700467288
6224,0.20211299177316294,313,0.19285794100866163,-0.313949734,0.778423309
3349,0.2013560264359233,991,0.2948074439569957,-0.712956727,0.843648732
5243,0.2013162603900369,2710,0.2196032207867778,-0.628388047,0.750998974
2168,0.20131327000355714,2249,0.21521917685112912,-0.717657387,0.804450154
8308,0.20090346629832714,1076,0.2850957259890974,-0.685551345,0.814802468
3092,0.2007112199956199,5251,0.24894375939270516,-0.705571294,0.842853665
1721,0.19958166402083333,48,0.3317096581943325,-0.597068906,0.809655547
8252,0.19953774285260772,441,0.28646644002677657,-0.620513737,0.833305359
6841,0.19952296558870966,124,0.3038525121644718,-0.685718358,0.83118403
4543,0.19924131092523364,642,0.2612139094738946,-0.695309281,0.80666697
2173,0.19911486106782686,2241,0.18798627601731696,-0.612638116,0.823260665
2379,0.1988738482252525,1980,0.22214594920559458,-0.676181436,0.833549976
8766,0.19874574125680355,4042,0.27132976421552124,-0.743490756,0.818458676
6302,0.1970508785019305,1295,0.29553014998128224,-0.719937503,0.811864674
6981,0.1969506926,1125,0.32392727122388065,-0.712702632,0.82694155
4176,0.19689356578661088,239,0.30001366342146824,-0.594411433,0.749357879
9843,0.19662977658907027,1409,0.3146182248962386,-0.721389234,0.842228055
2222,0.1963568970049751,201,0.29972934977100973,-0.710499287,0.830015242
3116,0.19620331899242424,1188,0.26948784316347885,-0.723136663,0.776336789
6255,0.19594295922077923,77,0.2515856405788554,-0.68851769,0.637833774
1719,0.19535493818506997,643,0.30238575643239174,-0.657542408,0.816283286
1518,0.1952855705408805,159,0.2788508431096647,-0.576312542,0.801425815
8830,0.19528203956844306,957,0.33266107983923565,-0.707763672,0.827246249
8802,0.1952512120648148,108,0.3590205870025745,-0.690546274,0.780066431
5411,0.19515883246038393,2865,0.26163503780072833,-0.710492194,0.820652783
7803,0.1949190010805652,4034,0.19135183886207344,-0.704759777,0.816247165
6101,0.19491371212244898,49,0.36962817522213526,-0.660296023,0.810889244
7003,0.19486611433106266,734,0.3025854312755673,-0.711192548,0.790382266
9024,0.19437966028216852,1531,0.3084359486194654,-0.717337608,0.832853794
2587,0.19416196997620713,1429,0.21838389564806385,-0.71406275,0.819978833
6954,0.19400468254307524,917,0.3037037707883201,-0.718565583,0.822944641
7203,0.1932899948387022,8630,0.2687868808819874,-0.707570791,0.842324257
4062,0.1931051513764706,340,0.2987866422466261,-0.716364324,0.828670859
4666,0.1926157941388889,2844,0.2583033190688201,-0.692649543,0.84351778
2802,0.1923117032906685,4383,0.23869716708430047,-0.713243186,0.828260362
5254,0.19212479372277227,101,0.2708009040507721,-0.684510231,0.817932665
7014,0.1919058293974122,541,0.26653883956638796,-0.70311904,0.782967091
5253,0.19171838652022885,2447,0.20143827831788755,-0.660278559,0.827420771
5805,0.1914953743064516,124,0.2941666055394429,-0.68536216,0.774342716
5108,0.19115420966488453,4676,0.23384581705710503,-0.751383662,0.840275168
6113,0.19104637440041491,482,0.2508604437880307,-0.710695505,0.773050129
9560,0.19070342454589373,207,0.29912359744862277,-0.559692383,0.725079179
3401,0.19021611759169552,1156,0.26541359626273364,-0.74321723,0.843839705
6849,0.19015192949425286,174,0.3079529561828156,-0.704939187,0.806946099
6030,0.1897006266239521,8350,0.19620850342069154,-0.637048781,0.801312506
4626,0.18935151338523645,867,0.2732490416583905,-0.683732629,0.789590776
4587,0.18919552054371003,469,0.26633515331309526,-0.706697285,0.800972998
9090,0.18828652135897436,234,0.3142194705293367,-0.700401783,0.803997159
4091,0.18821812584269662,178,0.2749643487994193,-0.700017095,0.737303615
4042,0.18778715490114944,435,0.2645753742016485,-0.704851687,0.83015573
8804,0.18771782074681756,707,0.27541868980373957,-0.603752792,0.7568326
7012,0.1875360504620743,1292,0.3029529184815287,-0.714225292,0.768148601
186A,0.1861637063909091,110,0.34068071418188683,-0.665813923,0.683776557
6568,0.18614234794339624,106,0.2669024159805392,-0.599635541,0.797289968
8078,0.18609221103947368,304,0.26818951488959164,-0.662303269,0.697558343
7806,0.18577359500942803,3182,0.20598813760820037,-0.679886222,0.840232193
3635,0.18459601282134572,431,0.31798353883403624,-0.717146575,0.836290479
244A,0.18421285005,20,0.3077598438023934,-0.22356835,0.635073841
6103,0.18409706683534136,249,0.3315483671890027,-0.701768756,0.850451171
205A,0.1834018721081081,37,0.2790822459967454,-0.684802115,0.821075618
5332,0.18253450872615384,2275,0.24942295185993163,-0.713454962,0.833268702
7269,0.1817459144024119,8541,0.233586151686721,-0.725860834,0.843871474
3086,0.18167679078808477,2501,0.3377807331796261,-0.72413671,0.847428501
1662,0.18163814327478042,797,0.2844175997032919,-0.708620489,0.794460535
6532,0.181523623171926,919,0.2470674235165583,-0.674242258,0.827235341
1959,0.18145365271861472,924,0.2414146018864939,-0.675022483,0.821238697
7272,0.18139469276398104,1055,0.2810217658795144,-0.678550124,0.814822853
5803,0.18074409155270654,1053,0.23339539139789772,-0.647822618,0.813461125
3289,0.1805348400909091,275,0.30258284636704214,-0.71595031,0.827246249
5032,0.18052502899198075,1247,0.2242838509782804,-0.711463392,0.823933065
7182,0.18040483737888782,2122,0.30605201729643877,-0.687098861,0.843573153
9509,0.18034881697457628,2242,0.3081872586656909,-0.719480753,0.823098421
7011,0.17994064842139174,2328,0.2936913670319025,-0.703737736,0.83057338
5233,0.17989732092444444,225,0.27670097947837613,-0.618639886,0.827135503
6574,0.17945116735714284,140,0.28633116757577487,-0.637659967,0.749031961
7267,0.17888016483064983,8633,0.24309966648287587,-0.732344329,0.83485055
4183,0.17832136057954545,2376,0.2888412860957484,-0.718978643,0.836257815
3436,0.17787723162539681,315,0.3246061207411553,-0.725726187,0.797067165
7096,0.17776006747945206,146,0.33455554505767077,-0.62819922,0.724217951
7309,0.17773870609086584,2102,0.199484801237399,-0.709903538,0.809237897
4403,0.17736107283506045,1158,0.2688495212108288,-0.722286642,0.814534664
246A,0.1765160264,10,0.21504859389012868,-0.337010443,0.425648481
4722,0.17531595713803985,5071,0.23157290706157807,-0.673009694,0.795682192
6201,0.17526864867820852,2657,0.28441533290526105,-0.720234156,0.843824387
4208,0.17470313737391305,1035,0.25904340584627406,-0.741805494,0.781871974
7867,0.17460731353679226,5069,0.1901552080723617,-0.631819427,0.833687723
8304,0.17446070497560975,492,0.3163240721147219,-0.694558561,0.809339225
3914,0.1742686332760181,221,0.24260024241257333,-0.528481424,0.720469058
3391,0.17373259982749079,1084,0.3356458009014991,-0.71907872,0.841400623
8316,0.1732892561796821,1447,0.2963963347522557,-0.731755733,0.820779681
7564,0.17279394549919166,5567,0.2167704911528633,-0.706223369,0.82396853
7832,0.17271879629645095,479,0.3703050557835089,-0.715545356,0.842526913
5246,0.1726769870313364,1085,0.22842174669805404,-0.537183046,0.817432702
6857,0.17212381182539682,315,0.29901626707799606,-0.655765653,0.83471024
4661,0.17104546032850942,691,0.3118716857679129,-0.72129494,0.828808308
3140,0.17051925253938965,1409,0.2106621138178845,-0.516610324,0.78601408
8035,0.16936949779386712,587,0.3397533951798755,-0.714026809,0.836359978
7282,0.16921616391741168,2349,0.2633756585874635,-0.705718398,0.828670859
9531,0.1685142510499627,2682,0.2774797746614181,-0.703587949,0.843127131
8174,0.1670459483974563,629,0.28006358450649566,-0.679312527,0.818400025
9147,0.16685933396313365,217,0.30126248393566035,-0.711605847,0.820078909
5076,0.1663935134487805,410,0.2657015822517104,-0.710909426,0.807884455
4888,0.16625650448844884,303,0.29681610417959087,-0.655887246,0.79008913
2871,0.16580078499457176,1658,0.24323704964126364,-0.722624421,0.801186621
7419,0.16565922834963845,2351,0.23484646140827747,-0.692856371,0.837369025
8058,0.16483264931900604,1489,0.310507215400266,-0.714471579,0.818279266
6521,0.1646427065828877,187,0.29439200274129673,-0.642398715,0.806225538
6557,0.16443503774509804,51,0.3383361642693494,-0.709595621,0.694138944
2264,0.16372970085455743,3039,0.2307586015520402,-0.707315385,0.763952255
4021,0.1622376215087217,3841,0.2611533788186482,-0.711168647,0.837747157
5333,0.16208238850331128,1057,0.2564640268882464,-0.70388025,0.804118514
4523,0.16137114478222223,1350,0.2818117177705435,-0.70429641,0.827742338
5423,0.16030142186943622,337,0.3173918955654383,-0.687005639,0.814890563
6473,0.1595956439987245,1568,0.2871026994482899,-0.713371873,0.784275174
4055,0.15958372690909092,22,0.28362298498131594,-0.378424704,0.776140988
4772,0.15895606098630138,292,0.185228904450911,-0.39288187,0.597248495
9119,0.15886646437555554,450,0.28729474365784186,-0.704100013,0.841327429
4527,0.1578914903012869,2642,0.22965275375891464,-0.683022857,0.839309514
9508,0.15736413958512835,3389,0.3132495774686908,-0.705862939,0.797700644
4896,0.15732666595192307,104,0.2677309072982603,-0.514873207,0.623343349
5471,0.15730351111485452,653,0.2626512089120653,-0.71045512,0.785601735
5334,0.15705759531522634,1215,0.2303863920217373,-0.679313481,0.820731461
4563,0.15662688269066666,375,0.28925528664243694,-0.747349322,0.808225751
4519,0.15537175455006674,1498,0.2820431473740886,-0.718449771,0.838894665
2124,0.15490374912500002,136,0.29077456909911875,-0.602492213,0.815206528
4393,0.15488599810377357,424,0.23581635690506816,-0.706558168,0.787609458
4063,0.1547604520283856,1691,0.2954085013949612,-0.748376727,0.825352788
2229,0.1544988682989792,5094,0.20110130888845107,-0.685887218,0.84432143
5713,0.15445107397047972,271,0.31121101105527926,-0.683199286,0.802120864
7741,0.15315135110093459,535,0.31382304422689195,-0.699442744,0.808727562
7774,0.1522127823636364,220,0.28784265063282644,-0.637722671,0.830987036
4593,0.15091331470408162,686,0.23405027099528283,-0.598318577,0.798053324
5301,0.1504653622179931,289,0.30011684560894125,-0.691582382,0.774469614
4578,0.14977685701182034,846,0.32628266018410523,-0.734595001,0.838448524
4751,0.14964045708453366,8470,0.2512993564575611,-0.705977023,0.831172943
6707,0.1494381186075472,265,0.33169139565681743,-0.668834567,0.700020194
6506,0.1493597396037296,429,0.32558149750224585,-0.736433864,0.797236741
5406,0.14931771467100374,538,0.3117626094913856,-0.690546274,0.82193625
7744,0.14904829575182482,137,0.28766519757872094,-0.569078505,0.614161074
6612,0.14852998192619926,813,0.26876252497435243,-0.744690776,0.843329549
2875,0.1484951473470562,2259,0.19529024541145898,-0.700931132,0.805778921
9532,0.14810866261166622,3703,0.2695567880359265,-0.699568272,0.829126298
2503,0.14801389245317356,2253,0.306586960541743,-0.719619095,0.839220643
9507,0.14687481669672542,1985,0.320847067669818,-0.719480753,0.825208604
7004,0.14669244988018434,217,0.3071048898118817,-0.7251513,0.762363672
6562,0.14616058416071429,952,0.2482450753294362,-0.533961833,0.845831573
6326,0.14464031149079515,2553,0.26244567715619654,-0.716620803,0.826025009
5020,0.1443094807721519,3713,0.2868279086554814,-0.727482915,0.819466591
8604,0.1442561248042629,8445,0.26318951230730203,-0.726293564,0.820795774
4175,0.14403452840880504,477,0.1984179066186824,-0.711147904,0.684693158
5831,0.14400734954790417,334,0.22932191756374756,-0.599215388,0.766992211
9983,0.143884586324498,1245,0.2928786024390222,-0.726365089,0.829222679
8154,0.14271694087453876,1355,0.24544033572286317,-0.701229393,0.810839415
7974,0.1427059221976055,8436,0.24078212935612914,-0.728957891,0.835031569
2201,0.1425559658361386,4040,0.2006898320644338,-0.70219928,0.825617969
9506,0.14236765152199687,3205,0.32054423978593327,-0.712464809,0.788094342
6479,0.1422604806005188,771,0.26541014273612074,-0.704150498,0.836806059
194A,0.14225368464705884,17,0.2801254722424462,-0.333670616,0.78962189
8411,0.14191075951934287,1887,0.3049773817226321,-0.736672461,0.835222065
3038,0.14165586247103568,1709,0.25901668757511276,-0.71245575,0.830961704
3141,0.13998266467464635,919,0.3284429093714036,-0.712956727,0.845463276
6460,0.13838511214814814,702,0.31629864933982615,-0.735172808,0.825534344
6869,0.1380204706479648,909,0.24732283191764143,-0.700241446,0.815756619
3402,0.136477393174856,2951,0.25976417275067853,-0.76453495,0.82849437
9502,0.13499402518099382,2757,0.3046032582280866,-0.6971156,0.807148814
6031,0.13497675469616313,2893,0.2229396063480884,-0.580300331,0.730521321
5214,0.13371556990697675,43,0.37264428415096484,-0.704817653,0.801716983
4202,0.1336478422063492,630,0.24707276815575444,-0.710064232,0.696684241
7211,0.1332176722146986,1211,0.33307806059616096,-0.727914095,0.842273474
1803,0.13308423110249307,361,0.2532574155265,-0.724405587,0.772745788
6594,0.13273552035806097,2723,0.3071594813275485,-0.714406133,0.831061959
9503,0.1326514745362776,2219,0.3235541724529025,-0.699568272,0.784683108
8848,0.1322555218857143,770,0.34605401353160076,-0.718046665,0.778306484
2267,0.1320391003182093,1653,0.26786012125445696,-0.721316993,0.826864779
8227,0.13171216155952778,6014,0.22170430603199967,-0.717157841,0.840898097
2702,0.13136592244296577,1052,0.30948598845546055,-0.71595031,0.843500197
3861,0.1313082279370079,889,0.3124993579752652,-0.71819371,0.831466854
9984,0.13093899182519864,881,0.279521822842887,-0.721687973,0.812797427
4568,0.12960980559255142,3598,0.28070043983480947,-0.734595001,0.84464395
7201,0.1287142017164179,2412,0.311789323860943,-0.728794456,0.834133744
4061,0.12770047606237425,994,0.23951777760826645,-0.735420108,0.805766225
1447,0.12724610105882353,17,0.2577489469163487,-0.393329471,0.665585756
7459,0.12701014347181008,337,0.3076152867000014,-0.666837931,0.781956553
9684,0.12628725333532934,501,0.3570068349699627,-0.734314442,0.834819138
7747,0.1260511671622276,413,0.2156581416643139,-0.685204864,0.770545185
3558,0.12474311964795919,196,0.2780056146091775,-0.718685269,0.808878243
7944,0.1234478967886303,2621,0.2370957776801278,-0.691659987,0.820229948
6770,0.12263186282252558,293,0.28412704803693817,-0.716032743,0.764588475
5631,0.12259159925617502,1417,0.29358572564323115,-0.75270772,0.827359617
9107,0.12227252804294478,163,0.3526414456659608,-0.724525273,0.846282482
8572,0.12151651638992043,377,0.2569580970604431,-0.593543351,0.788354695
2531,0.12078628008344548,743,0.28957656808637927,-0.723820567,0.791674852
1801,0.11943188865217393,161,0.37856478799009025,-0.724405587,0.826328218
2432,0.11639308026086957,23,0.32895667459872063,-0.582908154,0.746962547
3382,0.11278150925143221,4713,0.2954396985511367,-0.724819541,0.844607651
6178,0.11216493018540381,3727,0.32007463004606523,-0.752513468,0.83944422
4894,0.11192808727884615,104,0.23778729401804186,-0.675565958,0.50975132
2914,0.11161489849642574,3777,0.24903387973547558,-0.746576846,0.82084769
3723,0.11155514654992549,1342,0.18869903082386824,-0.716706693,0.837056696
3107,0.11117434418055555,72,0.36926795830116266,-0.633572221,0.825892925
2502,0.11025975190637052,7519,0.2379763026997034,-0.707253158,0.828186095
3911,0.10941235947228917,1245,0.1987160358733271,-0.706672013,0.835046947
4599,0.10933674343243244,37,0.2785292067518871,-0.353077531,0.554706454
4912,0.10795559990517503,6570,0.22844884706525823,-0.691252053,0.82529372
8584,0.10746441896244636,932,0.26267355558322214,-0.643270135,0.815140426
4516,0.10670643969268293,1845,0.258677583825634,-0.734595001,0.819186091
4503,0.10632870783061049,1163,0.31406825324935544,-0.734595001,0.816523612
2497,0.1060910331615004,7678,0.2343550399770364,-0.707493067,0.832749248
9302,0.10556653525851198,793,0.3025158149923431,-0.683310032,0.833646476
4263,0.1041559068,65,0.29099347131333536,-0.608287454,0.661762953
6920,0.10355386694339623,265,0.3681880023002863,-0.698372781,0.805331647
4891,0.10310228933333332,33,0.2559953525161381,-0.496437192,0.592471242
4151,0.10294164068292683,1148,0.2882723356987328,-0.706033766,0.833554387
6146,0.1029167102881586,3682,0.2130851994414629,-0.717242002,0.830147266
4506,0.10180693333796297,1296,0.3115845678595751,-0.734595001,0.844353378
6752,0.10135334273699016,711,0.3388066184227612,-0.722006381,0.814028084
2897,0.10104436717611026,2612,0.18443957119617774,-0.710799873,0.830289483
4890,0.10101930630434783,115,0.2783159102834096,-0.630673587,0.627108514
9999,0.10019172526577978,14132,0.2718360495444042,-0.703911841,0.820135117
6086,0.09976519883333333,12,0.2339407222639033,-0.199736834,0.513706684
4571,0.09687893707999999,75,0.2456919494739889,-0.678245783,0.528172791
7205,0.09644359565994741,1141,0.35144357067788695,-0.696792364,0.842253804
7716,0.09617816526027398,511,0.2076063281610496,-0.701918066,0.652236998
4528,0.09553233441357235,781,0.32647756326281785,-0.734595001,0.834577858
9162,0.09449670132516703,898,0.2178035725298713,-0.525397062,0.841404438
3549,0.09423107430491802,915,0.29217834804161874,-0.707122087,0.841659367
6526,0.08989014720833333,24,0.39153877756131733,-0.687600434,0.813799381
2269,0.08919105062647445,763,0.30990524884750353,-0.732464731,0.840678513
1419,0.08903205653986332,439,0.28847857247249403,-0.73229748,0.833765626
2801,0.08872579867741935,31,0.3410125827364242,-0.667657495,0.698509276
206A,0.0878751608695652,46,0.3108920192573809,-0.562249422,0.61393857
3133,0.08522628947690014,671,0.22332930354354896,-0.623651683,0.665490389
7735,0.08429473638461539,78,0.31128592270251476,-0.696318805,0.636083484
9467,0.08196826797640118,678,0.2362619422650678,-0.716980278,0.841154099
177A,0.08185749094029851,67,0.33275395245502865,-0.563591182,0.755863547
1812,0.07679859805067984,8090,0.22756777911928228,-0.727939367,0.780947924
2501,0.07590712156117146,2117,0.29349131391017885,-0.719619095,0.828769505
198A,0.07303923823076923,13,0.31800105493679376,-0.616202891,0.518373549
7776,0.07294492982432432,74,0.2840241316117404,-0.592870176,0.655133784
4507,0.07246527130752688,1860,0.29965933322669064,-0.730113447,0.827742338
5401,0.07187059520376915,4245,0.292355025213563,-0.71455586,0.827362895
9501,0.07002645961137899,1037,0.3211064952965479,-0.702536523,0.823314011
4680,0.06999900006602604,3226,0.2506546396119474,-0.691007972,0.834667861
4579,0.06830331192827004,237,0.30503847778507015,-0.666638017,0.808528781
4902,0.06676377243589743,39,0.25441299995314065,-0.491488039,0.620740891
8750,0.06325091553265766,2664,0.28617897358947725,-0.719557047,0.798373461
192A,0.061919448045454545,22,0.3410671549249967,-0.662156999,0.527242243
9602,0.06110763486517137,3968,0.2339097707430638,-0.706911147,0.832257211
151A,0.0607989325941278,579,0.23280177223116433,-0.450576782,0.66213727
4592,0.06054284003094463,614,0.2843262127329484,-0.730113447,0.794378638
4816,0.05959682283763736,3640,0.21630752673701112,-0.732409894,0.828936934
9245,0.05891262129636202,1127,0.22038670197463145,-0.553244352,0.755360842
2002,0.055477988692307696,78,0.3473514214556279,-0.621393859,0.772717476
4582,0.05492468291156463,147,0.30753415561370545,-0.636972845,0.713849664
6586,0.05457289087797468,1975,0.21648610090632442,-0.711736798,0.820229292
4967,0.046440251229216155,2526,0.2950177466415256,-0.738182366,0.835397303
4588,0.04615249941150442,226,0.29773101649076605,-0.663750887,0.718762934
5393,0.04423150932608695,46,0.3277088853095615,-0.510744214,0.540458679
4502,0.03952999891324921,8242,0.21387732093768727,-0.734595001,0.827742338
7777,0.03592105149342105,152,0.3314481402751916,-0.62819922,0.803991914
7707,0.02850543600735294,136,0.3088754231178027,-0.62819922,0.641976118
4188,0.02636543429389313,262,0.3515714040368427,-0.701224983,0.813070059
4597,0.026357962809523808,168,0.3236085282013401,-0.655887246,0.704574645
7079,0.025388680500000003,4,0.450256585652058,-0.587996602,0.496341705
8591,0.025179250242726516,8421,0.2361721663671379,-0.7313627,0.834630966
2160,0.02442461013294798,173,0.3033246465502913,-0.62819922,0.711959422
4893,0.023983331794117647,68,0.2547309277117076,-0.586036742,0.623343349
3360,0.023312993927875243,513,0.15759192991176593,-0.547548473,0.683247566
7186,0.021686393000000005,5,0.2863535950572183,-0.343047708,0.457047343
5101,0.014965884773809526,84,0.3048528216204071,-0.70483923,0.754475057
219A,0.013174479928571427,42,0.37216979789654875,-0.602320433,0.782101512
2370,0.004893648373493979,83,0.294995188810754,-0.581026971,0.772273302
5991,0.003145794163461538,104,0.3622720677921663,-0.681267738,0.553092718
4564,-0.0013092886090225583,133,0.29649806669705403,-0.62819922,0.624352515
4882,-0.0061709953962264166,106,0.28336886911385506,-0.62819922,0.53304559
6988,-0.014887645180909544,2001,0.29013617190980756,-0.699472368,0.740083694
2282,-0.020453063915319748,5692,0.20250345583515042,-0.718695223,0.730255783
4572,-0.03220090074838709,155,0.29137483909289175,-0.65200901,0.624352515
6027,-0.045142375654757566,2743,0.27860929998203066,-0.644278944,0.832312703
190A,-0.04731472902777777,36,0.25670825967334887,-0.61653769,0.595579386
