DocID,FinBERT_Score,TextLength
S100NB17,0.2612403277407355,21209
S100NB2U,0.21954082011662682,17041
S100NB58,0.10414153029652018,22014
S100NB5Q,0.15343600294465642,16182
S100NB8F,0.3068434443557635,41820
S100NBEW,0.17522375411588512,16271
S100NBF7,0.2882123704467501,16109
S100NBFF,0.20500727538812033,21705
S100NBFG,0.15383154011674618,17352
S100NBFZ,0.14066896602586287,23126
S100NBGX,0.20353061124109306,14923
S100NBJF,0.22057766530455813,40913
S100NBJL,0.22256076915617934,22180
S100NBJP,0.18688730674942858,35386
S100NBKY,0.2043468997959631,18829
S100NBNZ,0.23200678683003817,40622
S100NBPK,0.13043283320444843,32183
S100NBQ1,0.13715850517341177,36803
S100NBQA,0.19103628261522812,11645
S100NBRT,0.24877808693891917,21992
S100NBS3,0.12373220020869993,18384
S100NBUJ,0.19257970064119168,36288
S100NBX3,0.1295637045442671,35168
S100NBY3,0.21667699033527502,12748
S100NBZ0,0.16620284783152434,22843
S100NBZ5,0.16753891095999748,18158
S100NBZX,0.2144449269456183,39511
S100NC07,0.22216820589891087,30888
S100NC30,0.20600241850783577,23368
S100NC37,0.10853731197368101,55368
S100NC3I,0.20856295935129193,50643
S100NC3K,0.2590671665011308,18041
S100NC74,0.23286709289044835,30070
S100NC7M,0.27407905766330426,18007
S100NC8D,0.16605604822054887,22107
S100NC8K,0.11942335629705773,20040
S100NC9T,0.16424481237128294,41114
S100NCAQ,0.20569348945349886,15885
S100NCB9,0.2335053712082734,18317
S100NCBW,0.2561278383510235,22786
S100NCCV,0.26264962763735306,25910
S100NCEB,0.17933263067574895,19532
S100NCEV,0.1945639579157744,16353
S100NCFK,0.11337184048233888,22033
S100NCFL,0.21925562625807343,15167
S100NCFR,0.2682343702763319,17590
S100NCHH,0.21194655106515642,18380
S100NCHQ,0.22760010165370761,25248
S100NCIA,0.1537909741941336,21699
S100NCJN,0.22529279564817747,16901
S100NCJQ,0.19211622411092835,26320
S100NCKF,0.11627351390869961,21808
S100NCL5,0.19555544795109592,12584
S100NCLE,0.19605327507206924,46491
S100NCMK,0.24844757294700173,29220
S100NCND,0.13555770524055044,24020
S100NCO6,0.2152973129822497,40508
S100NCPJ,0.2530769877708875,17398
S100NCQI,0.1978864345374038,11875
S100NCRK,0.14503487965119058,40624
S100NCRP,0.1931792095455588,22709
S100NCS0,0.2187397206642411,32199
S100NCSH,0.15331943142341403,14032
S100NCSP,0.2580349753400305,37999
S100NCSU,0.1387688271146013,18246
S100NCU8,0.1485670312174729,36514
S100NCV3,0.2514022581956603,13850
S100NCW5,0.11402673492936985,20999
S100NCWV,0.1609223789305656,17856
S100NCY5,0.20758498606662595,17863
S100ND16,0.17450009225800847,24344
S100ND1M,0.1969479792410644,18596
S100ND3A,0.13905266065369634,39344
S100ND3H,0.1511300211539492,18365
S100ND3V,0.24092375441838457,41818
S100ND4R,0.15512216505744764,14246
S100ND5V,0.2422662088723202,14186
S100ND6E,0.21137254321399856,19712
S100ND7L,0.23091430097103935,16299
S100ND7X,0.20352802460787922,39264
S100ND87,0.19621825795856457,18233
S100ND8Z,0.16669349047682575,16886
S100ND9I,0.18283800247943763,19124
S100ND9Y,0.18887907103902993,20426
S100NDA9,0.21119571957042663,26801
S100NDAC,0.1965100018834594,125359
S100NDAZ,0.24069455043269844,21450
S100NDBH,0.22611154767931724,16866
S100NDBP,0.19301944402154206,34703
S100NDC0,0.18011338173583813,18004
S100NDCB,0.1860050955050004,22501
S100NDCD,0.20638738026403203,64531
S100NDDH,0.20203549447266952,10638
S100NDEN,0.2335201097238395,20276
S100NDEY,0.24004875341959206,18677
S100NDGL,0.23119658410598506,35070
S100NDHN,0.1872527841147939,19653
S100NDI3,0.28797058989762,21742
S100NDIB,0.1684898573045547,22294
S100NDJ3,0.23483220385518713,33190
S100NDJS,0.18951805617660283,23589
S100NDKA,0.21029553055930672,30862
S100NDKG,0.24528967115927386,40812
S100NDKI,0.19708179527393574,29601
S100NDKV,0.2297519812626498,12891
S100NDLM,0.19220524473172246,15573
S100NDLN,0.1749183706513473,20691
S100NDM2,0.12371339309303199,31384
S100NDMC,0.17386599485106116,17397
S100NDNH,0.23310430603638543,13696
S100NDNM,0.23458717277416816,37660
S100NDNQ,0.2880416964063935,31554
S100NDP7,0.14749207957028654,20096
S100NDPV,0.21044509436773218,16013
S100NDQS,0.18604417140843602,19714
S100NDR2,0.20732937419760397,70632
S100NDSE,0.16301348794884277,11916
S100NDSF,0.16041398456129502,28710
S100NDT4,0.1793027159254082,21467
S100NDUB,0.08459315005598998,23438
S100NDUD,0.18397895376528464,17901
S100NDUH,0.13948274493332982,14615
S100NDV0,0.20317300847172737,29332
S100NDVG,0.24552007588406502,23069
S100NDVK,0.18483109498237815,25527
S100NDVN,0.16260554775658806,26654
S100NDWQ,0.25950932507803537,52003
S100NDXD,0.20776760254902815,21840
S100NDXJ,0.16186469524137437,18060
S100NDXZ,0.2135498828769147,16518
S100NDYW,0.19603453514887798,17025
S100NDYY,0.2319259389865497,13819
S100NDZF,0.17876806094291361,27598
S100NDZJ,0.149791646468383,21410
S100NDZL,0.2579843873301378,18067
S100NE2A,0.27818605045486783,63159
S100NE2P,0.20965196958369453,20519
S100NE3B,0.1407231754774964,19915
S100NE3C,0.16593809871302617,16237
S100NE47,0.32188265314264014,36031
S100NE48,0.20655369057374842,19475
S100NE5C,0.17551298804654933,35540
S100NE5Y,0.22027331358798735,16402
S100NE65,0.14167673097362796,47048
S100NE67,0.20150319673120975,22659
S100NE6E,0.2023556891621815,16304
S100NEBI,0.1560308527385379,18285
S100NEC0,0.229025430015319,21459
S100NEC3,0.23976767762427445,33697
S100NECG,0.20391822698455986,21349
S100NEEL,0.13662501252786127,19418
S100NEEY,0.17893782157252952,23542
S100NEF0,0.16655138679250273,19372
S100NEFO,0.1822762211772385,17506
S100NEGS,0.23986651641627152,33986
S100NEH5,0.14713141956541798,23145
S100NEHH,0.19950926885098577,19452
S100NEIN,0.2259778378304185,47039
S100NEIX,0.12042180511473428,23378
S100NEJO,0.23030558032424828,36413
S100NEJV,0.1250132407525993,36896
S100NEKA,0.27016755220081123,11398
S100NEKD,0.21773591378220805,15342
S100NEMO,0.11345959882025665,20223
S100NEN0,0.3267717406887448,29897
S100NEN5,0.180455615552696,21234
S100NENF,0.24833873323135527,41691
S100NENZ,0.21052161937990746,17935
S100NEON,0.22320454392904115,29244
S100NEOY,0.21226760433790715,36212
S100NEQ5,0.20945324431627224,22496
S100NEQB,0.18769680407846936,18569
S100NEQV,0.2140150241775362,31044
S100NER5,0.1668117684285856,20719
S100NERQ,0.18026801345608864,49101
S100NESL,0.20075675923316205,70673
S100NESQ,0.20108292760871213,18212
S100NETA,0.24237340081055633,14096
S100NETB,0.2247910643150484,155741
S100NETZ,0.25046834029406734,40424
S100NEU0,0.2583507640882399,28684
S100NEUC,0.19598303916375281,21460
S100NEUM,0.21568577804979175,44878
S100NEVK,0.2142648450723014,23235
S100NEVT,0.18030212139386442,23248
S100NEW6,0.13588733147523963,62963
S100NEWX,0.04488157047466798,12708
S100NEWZ,0.15453760985327863,10037
S100NEX6,0.1380710843827156,17016
S100NEX9,0.1667236766884191,34449
S100NEXU,0.21813130776087444,10337
S100NEZQ,0.1705857619893651,27903
S100NF0U,0.2023251092001315,17798
S100NF1D,0.2666653947721065,16232
S100NF1Y,0.2583784863965798,17851
S100NF2P,0.1810454238039344,23042
S100NF3Q,0.2953724387801636,42175
S100NF4E,0.24053234260792683,11359
S100NF4N,0.1969877940805062,13159
S100NF51,0.2793399457141991,21812
S100NF53,0.1976850952864403,49333
S100NF58,0.21258123745905103,20650
S100NF5H,0.197813520143772,23695
S100NF63,0.23947010851830622,18055
S100NF6D,0.16289802161064226,28808
S100NF6J,0.1496570345327676,24844
S100NF7Y,0.16079080375583515,22444
S100NF80,0.033796461508471584,19201
S100NF83,0.2076724679381759,31763
S100NF87,0.1104658138349481,19815
S100NF8U,0.1399108996314387,17693
S100NF9B,0.23940364364534616,18255
S100NF9F,0.2042978733220947,12250
S100NFBR,0.2630542761069678,19580
S100NFC7,0.180078855487044,18831
S100NFDA,0.14032925982892766,27077
S100NFDE,0.20975071723517189,26839
S100NFDW,0.2194401240646839,14632
S100NFEA,0.2157962893570153,46295
S100NFEH,0.2253363956157015,20810
S100NFF7,0.2752155349349853,11030
S100NFFE,0.248705282016731,32911
S100NFG3,0.25798702740834817,20405
S100NFGB,0.2312933831073051,26266
S100NFGE,0.11850237005912675,18731
S100NFGF,0.2783183931313973,40001
S100NFGM,0.22571832448153234,38091
S100NFGN,0.29415856010429126,30473
S100NFGP,0.20119757789140896,49883
S100NFHU,0.22001258154472192,19171
S100NFIT,0.21813884934699032,40668
S100NFJ4,0.12565532445230268,15135
S100NFJ6,0.1700352835899391,27200
S100NFJB,0.1838103958282126,39283
S100NFJE,0.05364289317464194,29020
S100NFJW,0.24173629262776516,39350
S100NFKO,0.17757966296795086,22228
S100NFKU,0.25659935679500817,19558
S100NFKZ,0.25899409624417463,29710
S100NFLC,0.23583421407683383,11678
S100NFN3,0.21496646115982454,17638
S100NFNN,0.1781562922218169,29510
S100NFNR,0.17692299852004417,14447
S100NFOU,0.22132647462834523,14626
S100NFP4,0.17306217180783523,20408
S100NFPY,0.15997716211886318,18632
S100NFQM,0.27668821476399896,14752
S100NFQP,0.19318694912496653,19832
S100NFQT,0.24454387401541075,21957
S100NFR6,0.16615885355125712,20441
S100NFRH,0.09998154480201311,18169
S100NFRI,0.22508229338276534,37105
S100NFRR,0.14218323850046002,20285
S100NFSI,0.2304128290599455,21767
S100NFT0,0.23648332315179893,42688
S100NFT4,0.2440083568081534,18562
S100NFU0,0.19515414591704575,12115
S100NFUD,0.14915564751490615,15218
S100NFUI,0.16370305304215954,26165
S100NFV2,0.20732545823782914,14632
S100NFW0,0.17823765356062857,41405
S100NFW5,0.1698387512541793,45864
S100NFWL,0.22938104388435432,37686
S100NFX1,0.291506262714595,59084
S100NFXE,0.1859062351586838,13927
S100NFXF,0.17707199036003718,17713
S100NFXV,0.22184412226532446,15112
S100NFYR,0.20161982841946027,16346
S100NFYZ,0.12197547947623949,20134
S100NG05,0.2263205689168103,44797
S100NG0T,0.25692530885720866,22321
S100NG13,0.12824581780938932,22668
S100NG1J,0.1875172075588961,20895
S100NG1M,0.2077940207717577,162058
S100NG2F,0.1935780448083942,21335
S100NG30,0.24235154788779176,13300
S100NG3A,0.18718237084844572,20254
S100NG41,0.13639047533273696,16994
S100NG4H,0.20085244814755251,40211
S100NG52,0.23936959909149474,18974
S100NG75,0.2524708494985182,36434
S100NG83,0.25529646217293545,22570
S100NG85,0.23428122567779877,33494
S100NG90,0.26297359077154464,11854
S100NGBG,0.20032043157455823,16373
S100NGBU,0.28563615402955317,24713
S100NGCF,0.2154982404770867,34660
S100NGCU,0.10711218913396199,14410
S100NGE8,0.29956048270387037,14405
S100NGF4,0.14377195900563378,20518
S100NGF9,0.20063462588740022,39511
S100NGFB,0.15057106009301016,17654
S100NGGT,0.22907237985693826,19131
S100NGGW,0.12000759806997048,19142
S100NGHU,0.20845615652135827,10053
S100NGIB,0.1690476978147352,21560
S100NGJP,0.17851359328770705,41081
S100NGJZ,0.24737362234482488,11665
S100NGK6,0.2091252520199745,14052
S100NGKH,0.2760845233309776,10692
S100NGKS,0.20152121918593965,14097
S100NGLN,0.15097171968009424,38971
S100NGMC,0.2227483159804251,29562
S100NGMD,0.25705319717526437,14974
S100NGO6,0.287045263393764,43302
S100NGOO,0.24944450340109833,27669
S100NGP9,0.13606349633981105,25355
S100NGR0,0.26115922357725063,25755
S100NGRU,0.2412823790285973,20130
S100NGS4,0.0582446284104316,19309
S100NGS9,0.21298242576885967,19109
S100NGSC,0.09279951028808762,18211
S100NGSQ,0.14669226192006277,12546
S100NGTM,0.14783141668103322,27077
S100NGTV,0.27935940705631906,21655
S100NGU1,0.24418922786346892,24745
S100NGU7,0.18911032232491276,18082
S100NGUH,0.18580080686431183,15297
S100NGUN,0.2052515474306117,31653
S100NGUQ,0.21547050759925143,21652
S100NGVM,0.14503341567749417,20688
S100NGX2,0.14575355945725663,20102
S100NGX5,0.15112514537759125,14101
S100NGX8,0.19072113686374256,16445
S100NGXO,0.1682921108104151,45784
S100NGXZ,0.17075882343077423,23065
S100NGY2,0.22481788259840782,17903
S100NGZU,0.2698284415598202,15191
S100NH01,0.2593843380638053,30483
S100NH04,0.1475380202817837,17527
S100NH05,0.2878774481508738,46783
S100NH0U,0.19027856826301545,17923
S100NH10,0.17043479553367075,32378
S100NH1X,0.17015472598947012,22168
S100NH25,0.22253308278017156,14591
S100NH2A,0.14819848671173438,18369
S100NH2J,0.2627308734376496,12812
S100NH33,0.2422340178489685,16727
S100NH3A,0.2760540890472907,15843
S100NH3X,0.23366106139740558,11444
S100NH4M,0.1818719296237907,44020
S100NH4O,0.14510949691121938,39195
S100NH4U,0.19000875177653695,58241
S100NH53,0.13928928107564006,28461
S100NH6F,0.17619007376309198,23837
S100NH6K,0.20517352021609744,19325
S100NH7Z,0.20926084684524612,29890
S100NH88,0.25027527212579215,33779
S100NH94,0.22382865505332641,21685
S100NH95,0.24232112169265746,36112
S100NH96,0.23486860199494564,32531
S100NH97,0.18747400075675333,216203
S100NH9A,0.2045775616589265,35381
S100NH9B,0.2561123178529872,41585
S100NH9C,0.16721925930101045,11182
S100NH9D,0.23085905006793264,16683
S100NHBD,0.21168207239741124,160364
S100NHBH,0.1952219811857355,21672
S100NHCG,0.14504271730510898,25747
S100NHCR,0.12020991641717653,22235
S100NHDF,0.23752157526868808,27084
S100NHDK,0.24476400800946965,19561
S100NHE9,0.17950689091726585,31912
S100NHEW,0.25399074090378626,40935
S100NHFZ,0.2019376708350701,20640
S100NHGJ,0.177875959691478,23864
S100NHI0,0.18649698330837988,12024
S100NHI5,0.12381833865017187,20762
S100NHIA,0.22181890987439784,19116
S100NHIP,0.24505899081785212,21840
S100NHIU,0.19268753382587625,14140
S100NHJI,0.16158709323973255,25989
S100NHJN,0.1747316524239355,16816
S100NHJR,0.22138256333091041,31194
S100NHKC,0.1310494202080854,19713
S100NHKW,0.22204166798308345,23670
S100NHLR,0.14260142806946763,14126
S100NHLW,0.22523865713825766,31659
S100NHNH,0.13277342511547938,26153
S100NHNL,0.15642348504284534,24135
S100NHP5,0.24020737208749937,13334
S100NHPD,0.2025883192326992,18206
S100NHPI,0.18064384291167646,15455
S100NHPN,0.2214719673713385,34634
S100NHPU,0.05991541145442409,89725
S100NHQD,0.26005166319267053,18739
S100NHQJ,0.17467328930894535,17339
S100NHQM,0.10918864322755002,153002
S100NHS1,0.2695795469173864,13918
S100NHSA,0.03621962370058126,69236
S100NHSD,0.24753279285093324,13314
S100NHSQ,0.24304963966771478,14133
S100NHTH,0.2324741963075729,46019
S100NHTV,0.2200895568471303,27036
S100NHUQ,0.21958691855468374,11633
S100NHWG,0.19068434062639092,17363
S100NHWU,0.20494946824354038,13156
S100NHXM,0.05065114553267266,31338
S100NHXW,0.21126608947307113,13972
S100NHYP,0.20506140460619832,11746
S100NHZ9,0.1769694224634069,16390
S100NHZO,0.15797075804322958,23837
S100NI0Y,0.19517932259509352,17062
S100NI2Q,0.24381887503957325,13022
S100NI3B,0.2054381533686457,23856
S100NI4A,0.17978252601623534,14378
S100NI5O,0.24065666166541066,23388
S100NI68,0.2034800227494598,20146
S100NI7J,0.10253929920902807,16988
S100NIA1,0.21937942657414383,14871
S100NIAE,0.20769976268832882,13718
S100NIAL,0.19765709417780447,44984
S100NIAP,0.2355553744022142,15287
S100NIB0,0.20873742970900658,35333
S100NIBU,0.25709174773381915,16176
S100NIC3,0.19335103093074002,25215
S100NIER,0.2480619029623681,33181
S100NIJS,0.17166670480275745,33432
S100NJU0,0.22388753911852838,45621
S100NK2U,0.16046775287463508,102396
S100NKFG,0.15095231974691514,173199
S100NKHI,0.1624019375090958,21482
S100NKMY,0.1436994238962642,26486
S100NKNT,0.15217876955075135,98357
S100NKX3,0.19850202850031287,90582
S100NLB4,0.16684313238529133,155548
S100NLIW,0.07195018582687472,85532
S100NLUC,0.16760981872609135,25170
S100NM6F,0.2076316746177257,159662
S100NMKA,0.15620388821080014,165652
S100NML6,0.24073779057916694,14876
S100NMLC,0.15892022442404585,140177
S100NN1Z,0.1524614439242416,20048
S100NN6V,0.15995474697593698,22077
S100NN81,0.18851180278321036,226465
S100NN8J,0.06377015611266389,19504
S100NNDU,0.17495152397641858,11991
S100NNEU,0.20023871221296166,20515
S100NNH1,0.13839474134147167,16556
S100NNQW,0.19210755079984665,20150
S100NNUT,0.18628738660897529,14213
S100NNWR,0.1765559186851943,157012
S100NO11,0.1695906238441688,25687
S100NO2O,0.14780838061766377,20073
S100NO5H,0.21693543547435717,15339
S100NO72,0.24360619746269932,36922
S100NOAI,0.15477795551459378,158729
S100NOCT,0.12993561705879572,20203
S100NODW,0.24468665495514869,13836
S100NOGY,0.14699741353878396,20423
S100NOI5,0.15642228257029678,90253
S100NOQN,0.12328593531972941,63533
S100NOTG,0.09661831667025884,120690
S100NP59,0.1593914372442445,167821
S100NPAO,0.17622400491689302,113820
S100NPBG,0.16262719288871094,87524
S100NPC9,0.19240078959040918,153174
S100NPCS,0.18142796442861156,122815
S100NPD5,0.13275760326824793,183661
S100NPDW,0.12003176497423733,201162
S100NPE4,0.15112687015232254,175967
S100NPJJ,0.2074848705371472,63442
S100NPKM,0.12670317779611479,121864
S100NPKT,0.1541428503202975,120042
S100NPNR,0.12887173565477986,101939
S100NPPT,0.18515254663999633,114600
S100NPQQ,0.12972568375033303,106180
S100NPQU,0.17541935273665724,101109
S100NPQZ,0.1843540631946161,84363
S100NPS5,0.1371335470861026,245360
S100NPXO,0.15402503135262202,154267
S100NPYD,0.14149145321564727,81071
S100NPZC,0.09270044824376472,187001
S100NQ04,0.1559766030199278,125756
S100NQ14,0.16005811493443903,206844
S100NQ7L,0.10346403577182281,139595
S100NQ9U,0.1473836059467363,157046
S100NQB5,0.17507674872153506,200960
S100NQC5,0.18309435374886457,105600
S100NQCA,0.1573813301865506,197706
S100NQDB,0.19889443095137432,18840
S100NQFQ,0.11733495674930047,80333
S100NQHS,0.14756155460758882,109242
S100NQI0,0.14485119976223962,111843
S100NQKC,0.11367474590979419,161545
S100NQLE,0.18932875087391896,104498
S100NQLW,0.11680352687176933,127206
S100NQNK,0.1400502713408038,119449
S100NQO3,0.19989615942924538,241385
S100NQP7,0.1796827170620711,113194
S100NQRP,0.16662417402507604,103357
S100NQTZ,0.10802030791191088,322576
S100NQV4,0.16365446433757094,113745
S100NQW4,0.11784650782085267,247959
S100NR0F,0.1749071370654328,122909
S100NR16,0.16985234311130884,144146
S100NR1D,0.1723434843316821,166475
S100NR28,0.1927337620736045,95074
S100NR3A,0.12290173618645815,113256
S100NR3M,0.1291649873988195,158132
S100NR6F,0.14317492526874884,133135
S100NR6L,0.1910878914152528,103327
S100NR7M,0.12284632566888547,109623
S100NR8P,0.17344811309715133,221929
S100NR8W,0.14822732291848864,170694
S100NR9X,0.17892184786151444,107234
S100NRAM,0.22515056972046046,200782
S100NRAV,0.17506783657910807,104946
S100NRBC,0.2013155753041971,86124
S100NRBI,0.08789380601157114,179242
S100NRBZ,0.1761222098772266,155585
S100NRCM,0.09118299299376059,119894
S100NRFE,0.13751368169408862,142509
S100NRFI,0.1486672978216215,109997
S100NRHB,0.15758723827933763,153993
S100NRHV,0.16097136619527125,207947
S100NRI5,0.11697207169873373,98714
S100NRKL,0.15107689430715462,158635
S100NRTJ,0.20109181264749557,74240
S100NRUA,0.14282513123091395,118386
S100NRVN,0.13664345232161224,235579
S100NRW8,0.15784139232250974,104644
S100NRWJ,0.10903089514724724,96983
S100NRWR,0.11703468855425173,225624
S100NRWW,0.15762026668557777,221241
S100NRX3,0.16106780667147017,132523
S100NRXT,0.12400195259253383,115395
S100NS5N,0.13956887138268584,99413
S100NS6A,0.15989325803448068,78994
S100NS77,0.18470794733296683,84614
S100NSDQ,0.14899342859197973,213494
S100NSGA,0.12472676439848665,114445
S100NSH3,0.10919325634948472,108999
S100NSHB,0.1467905005629518,184142
S100NSIX,0.12272924472662536,98225
S100NSKJ,0.1619522047683303,186976
S100NSKM,0.1682287830108416,172147
S100NSL9,0.15803584473898294,85257
S100NSMT,0.12737680952560915,105027
S100NSND,0.1546675636685691,113258
S100NSNY,0.1476396249147923,171388
S100NSQQ,0.12454241478453361,135469
S100NSS0,0.12718989025146493,202906
S100NSSV,0.1605900801006455,93200
S100NSVK,0.0810622083047173,130770
S100NSVM,0.1283303781523617,12723
S100NSVW,0.1686902741638804,119247
S100NSW0,0.13337630523280514,123256
S100NSY7,0.13057908040965782,109945
S100NSYN,0.14168324782026082,98443
S100NSZI,0.1631185112857675,96265
S100NT0J,0.15030963608252823,120707
S100NT0X,0.11031857576630814,128598
S100NT7A,0.13162456342080156,159394
S100NT9J,0.12191708044049704,112625
S100NTB1,0.17809248640036962,190086
S100NTHJ,0.23442165876622312,14535
S100NTK2,0.12860795530612054,133464
S100NTK4,0.16228607853928817,24383
S100NTK6,0.10740930229604155,152352
S100NTK7,0.1852766949683428,23659
S100NTK8,0.14728587204387095,131590
S100NTKA,0.24732203563870905,26362
S100NU02,0.13272162223547962,12993
S100NUP1,0.2689280999181545,26500
S100NUWP,0.20456930356117609,24584
S100NUYL,0.1086490333602089,100161
S100NUZL,0.16767231218193343,166861
S100NV1S,0.1232043601502882,12355
S100NVA3,0.2150682246244942,22631
S100NVBA,0.1014521640132774,12651
S100NVC9,0.20071772402889437,15885
S100NVFL,0.26138841807379487,18798
S100NVM2,0.16110338611262184,28478
S100NVNR,0.17094777592986327,123756
S100NVPJ,0.18846133737974194,39644
S100NVTJ,0.23877200840147045,28650
S100NVY6,0.16280629262802707,18283
S100NW59,0.2253970366598356,11690
S100NW8X,0.1651051026808707,24520
S100NW97,0.21526422961860112,17563
S100NW9H,0.1297815303939084,10907
S100NWAJ,0.23463604390319134,17039
S100NWDM,0.22305776464778024,21283
S100NWER,0.20644395809401483,11498
S100NWF5,0.12076429634982226,33348
S100NWHA,0.17228376893824293,15181
S100NWHS,0.21194348906954893,12189
S100NWIE,0.15203079895047608,114861
S100NWIY,0.14164851673284368,23178
S100NX37,0.24102486407486942,29483
S100NXF7,0.12605221907404018,107424
S100NXKY,0.1386752378376877,112551
S100NXLH,0.17419454372920323,101696
S100NXOA,0.2666095002311204,23861
S100NXTE,0.16039855332384934,186428
S100NYCJ,0.07875770517608575,158807
S100NYCU,0.11649408184127755,81586
S100NYQX,0.17955209806504047,59875
S100NYSW,0.13409924663068876,136307
S100NYSX,0.12306478886378917,145576
S100NYVH,0.21170775684412946,21166
S100NYW8,0.13205709016120684,148178
S100NYY9,0.1521465273541641,92300
S100NYZ3,0.11774472424168858,82329
S100NZ0N,0.21853855657990617,35183
S100NZDQ,0.21002252144820016,10411
S100NZDZ,0.27141715165588165,14119
S100NZEB,0.17454689159817752,60360
S100NZID,0.14206121768268695,160515
S100NZIJ,0.2161942925537005,18634
S100NZQ7,0.21876866367435263,14319
S100NZVX,0.20605475964342676,18947
S100NZWC,0.19120922119092418,155154
S100NZXY,0.17619155046037016,15502
S100NZY4,0.22981282980353743,15796
S100NZZ3,0.11869637164715174,25101
S100O000,0.19083163552236238,16854
S100O00M,0.16259326138229013,12118
S100O02P,0.19824543857464083,24790
S100O02Z,0.21936915294291118,17788
S100O03A,0.1472954426577987,39123
S100O047,0.24238811465019874,16691
S100O056,0.22054494968912702,10670
S100O061,0.10645152138831379,323954
S100O065,0.19932828393222682,15181
S100O08A,0.1523539178637844,38352
S100O08C,0.18559058627834285,30621
S100O0BD,0.22507062230764305,27519
S100O0CQ,0.1976761545618655,16230
S100O0CY,0.21029224103266322,16960
S100O0D3,0.1551092996424626,14466
S100O0D6,0.24893679983245257,18306
S100O0DC,0.19167104504065008,17264
S100O0DO,0.16116915557102943,23137
S100O0E5,0.14032042724559607,24187
S100O0EN,0.14729303782202785,31574
S100O0H8,0.254617109217427,14255
S100O0HR,0.22181020187986952,16566
S100O0JA,0.20370596914241712,13889
S100O0JO,0.25153352056168815,11762
S100O0JW,0.25006615871499327,16885
S100O0K5,0.17558508123871844,19547
S100O0LP,0.2448544219136238,35957
S100O0M6,0.24678131138053974,14674
S100O0MA,0.15425215475261211,159633
S100O0MS,0.26814654083077955,18698
S100O0MV,0.24376234493297405,31496
S100O0N5,0.08660610835067928,16639
S100O0NW,0.2412183303385973,15736
S100O0PV,0.08653362514451146,35241
S100O0Q6,0.12792197083684512,31889
S100O0Q8,0.20478991251818987,17094
S100O0QZ,0.12338292675932454,22163
S100O0RA,0.274356110021472,12429
S100O0S5,0.21638667912859666,10875
S100O0TE,0.1913802101227798,26572
S100O0U0,0.08924669206483674,15092
S100O0U6,0.205533971783915,39819
S100O0UB,0.26279938746465753,34936
S100O0UR,0.1232001314444157,21208
S100O0V4,0.15049276460152472,15464
S100O0Y2,0.21100250935871087,31227
S100O0YJ,0.1641582252585706,14702
S100O0ZQ,0.2120893694078311,26926
S100O0ZR,0.26508701026606163,21060
S100O101,0.20404670178367382,19033
S100O104,0.15635999622224253,17988
S100O11W,0.19401636213550102,10434
S100O150,0.19460193785683563,10952
S100O164,0.13342503111874848,13205
S100O169,0.12494460967051557,67988
S100O16R,0.2657472653364813,12648
S100O182,0.13334762745925896,17741
S100O18L,0.1729358091019094,23276
S100O19A,0.15852681692458886,13224
S100O19N,0.19090996384620668,15870
S100O19P,0.2983723852372208,37293
S100O1A3,0.15758448804141337,32372
S100O1A9,0.22108464145054252,13284
S100O1AQ,0.19419802749156953,14311
S100O1AR,0.17666837558297827,11442
S100O1CP,0.15134833867733294,16194
S100O1CS,0.07435342178426006,19356
S100O1D6,0.17837975522642638,34194
S100O1EF,0.14238235003114502,18103
S100O1EJ,0.21270662690786754,9696
S100O1F3,0.200594381493239,14937
S100O1FQ,0.19159774258127057,14180
S100O1H7,0.12332150111364763,24515
S100O1H8,0.19276765284731107,11775
S100O1HU,0.21231430176510868,19233
S100O1HZ,0.11756036471841591,32414
S100O1I0,0.13083408246266431,16631
S100O1I7,0.1825498195855241,10916
S100O1IE,0.15185339614748955,14402
S100O1IG,0.15525136475867413,15879
S100O1IP,0.16935072331597992,11755
S100O1IV,0.20178181579249735,32809
S100O1J0,0.20267919774844564,20327
S100O1JQ,0.1998569788793995,16509
S100O1JX,0.16879252358029287,34264
S100O1KJ,0.20016158567429918,31703
S100O1KT,0.2028359474513579,33936
S100O1LE,0.2403995385916715,20823
S100O1LS,0.22544973836034193,20751
S100O1LW,0.1742105491337229,14190
S100O1MG,0.2143530593318648,20096
S100O1MQ,0.20249154250467977,41139
S100O1MX,0.16401918304285834,16058
S100O1NZ,0.17931767785549163,13984
S100O1OV,0.1986360897893434,10481
S100O1PC,0.15224515250616374,19888
S100O1PG,0.21064332163333893,14199
S100O1PY,0.2071002357507247,33118
S100O1QV,0.28134366005976147,10771
S100O1R9,0.20803129613615465,15704
S100O1SO,0.17860284192981768,22296
S100O1SS,0.17378970047440193,11439
S100O1TU,0.18996484634344993,10298
S100O1TZ,0.20472459151194647,13568
S100O1UC,0.21088275468842252,14532
S100O1VK,0.16786831329088836,38703
S100O1VM,0.22976194186343088,26697
S100O1WO,0.24445168903028525,15605
S100O1XG,0.07872650872856851,14439
S100O1XL,0.18037247447536722,11623
S100O1XM,0.08295270041969505,47411
S100O1XW,0.21404672112609996,35212
S100O1Z7,0.19819409841177416,11278
S100O1ZI,0.22850317459391511,10352
S100O1ZY,0.18314079515451243,14046
S100O20B,0.23254367599233253,13910
S100O20I,0.22014727534831696,12208
S100O211,0.11176626787074213,14060
S100O213,0.1565771805676254,16773
S100O21P,0.2014700271141757,18126
