DocID,NetSales,OperatingIncome,Method
S100M53S,143658000000.0,7050000000.0,Rule
S100TOJC,399770000000.0,35428000000.0,Rule
S100K1LX,802471000000.0,72014000000.0,Rule
S100WGW8,2360312000.0,-29010000.0,Rule
S100Q30F,948276000000.0,127131000000.0,Rule
S100RRO3,3966000000.0,1029000000.0,Rule
S100K1MI,230006000000.0,19669000000.0,Rule
S100Q30V,316681000000.0,61175000000.0,Rule
S100O4U1,209860000000.0,14748000000.0,Rule
S100RRVE,16844572000.0,-1816484000.0,Rule
S100M552,128137000000.0,16715000000.0,Rule
S100TOJX,12573853000.0,4859577000.0,Rule
S100TOKY,2431980000000.0,49722000000.0,Rule
S100O4WX,331484000000.0,10487000000.0,Rule
S100M55B,1101405000000.0,147548000000.0,Rule
S100WGX8,69018000000.0,6648000000.0,Rule
S100O4XF,4159109000.0,91940000.0,Rule
S100Q31N,31060000000.0,23902000000.0,Rule
S100K1OL,49388000000.0,2468000000.0,Rule
S100TOKZ,11818228000.0,532305000.0,Rule
S100WGZ9,464170000000.0,62496000000.0,Rule
S100RS02,827697000000.0,30128000000.0,Rule
S100K1OM,291834000000.0,-280950000000.0,Rule
S100M56E,611569000000.0,18368000000.0,Rule
S100O4YK,4354845000.0,274460000.0,Rule
S100M57C,162688000000.0,9681000000.0,Rule
S100O4ZY,9875834000.0,883688000.0,Rule
S100TOL7,227994000000.0,25364000000.0,Rule
S100WH3K,1770415000.0,274269000.0,Rule
S100K1PH,88058000000.0,-10202000000.0,Rule
S100Q32H,4875773000000.0,-290037000000.0,Rule
S100WH3R,237409000000.0,28123000000.0,Rule
S100RSGH,30528153000.0,739425000.0,Rule
S100TONX,118974000000.0,12206000000.0,Rule
S100M57I,67497000000.0,7496000000.0,Rule
S100RSWG,331296000000.0,13629000000.0,Rule
S100K1PM,280013000000.0,3410000000.0,Rule
S100Q32J,158048000000.0,7084000000.0,Rule
S100O50U,4703780000.0,-1888160000.0,Rule
S100TONZ,351812000000.0,112114000000.0,Rule
S100RTVE,1517538000.0,-359578000.0,Rule
S100M57X,84507000000.0,9180000000.0,Rule
S100Q337,229976000000.0,19633000000.0,Rule
S100K1Q8,50919000000.0,-3852000000.0,Rule
S100Q33C,54334000000.0,7013000000.0,Rule
S100TOO5,2817813000000.0,322263000000.0,Rule
S100K1QC,148945000000.0,12957000000.0,Rule
S100WH4K,45806000000.0,3825000000.0,Rule
S100RTWG,93614000000.0,8428000000.0,Rule
S100O51O,4756708000.0,596784000.0,Rule
S100K1QO,592798000000.0,191298000000.0,Rule
S100O5E0,459532000000.0,18485000000.0,Rule
S100RTYL,1462443000000.0,124918000000.0,Rule
S100WH4L,1359551000000.0,92269000000.0,Rule
S100M581,65519000000.0,7142000000.0,Rule
S100RU4M,1942065000.0,30565000.0,Rule
S100TOOW,477863000000.0,-17553000000.0,Rule
S100Q349,600005000000.0,25462000000.0,Rule
S100M58J,46403000000.0,24651000000.0,Rule
S100Q32G,,227967000000.0,Rule
S100M59T,28937000000.0,5995000000.0,Rule
S100TOPM,2729570000000.0,149200000000.0,Rule
S100O5P2,67004111000.0,15809602000.0,Rule
S100WH4C,,,Rule
S100WH4U,138681000000.0,10563000000.0,Rule
S100Q36U,2938046000000.0,113662000000.0,Rule
S100K1RQ,45112000000.0,6282000000.0,Rule
S100WH4X,10314515000.0,1168459000.0,Rule
S100O5SZ,3702461000.0,-112430000.0,Rule
S100TOQ2,19162919000.0,1289191000.0,Rule
S100O66A,7440588000.0,1094500000.0,Rule
S100RU74,1609174000.0,28714000.0,Rule
S100RUAD,827165000.0,-645989000.0,Rule
S100M59Y,513672000000.0,35891000000.0,Rule
S100K1S8,162494000000.0,9233000000.0,Rule
S100K1RX,216648000000.0,-144731000000.0,Rule
S100WH6T,852428000000.0,121175000000.0,Rule
S100Q36Y,1528608000000.0,39608000000.0,Rule
S100TOQC,11323742000.0,1236235000.0,Rule
S100WHAN,111623000000.0,19846000000.0,Rule
S100K1S9,61901000000.0,1122000000.0,Rule
S100O67T,191247000000.0,13435000000.0,Rule
S100RUDE,241504000000.0,24390000000.0,Rule
S100Q38Y,339472000000.0,45780000000.0,Rule
S100RUDU,24515000000.0,2767000000.0,Rule
S100M5AY,27438000000.0,3086000000.0,Rule
S100TOS4,1037399000000.0,179748000000.0,Rule
S100M5B5,53493000000.0,2950000000.0,Rule
S100K1SH,304966000000.0,64189000000.0,Rule
S100WHBQ,2378760000.0,569527000.0,Rule
S100O6IV,231650000000.0,47347000000.0,Rule
S100TOSN,895799000000.0,127725000000.0,Rule
S100WHBN,494627000000.0,21655000000.0,Rule
S100Q39Y,1607528000000.0,-213493000000.0,Rule
S100RUIC,338767000000.0,23278000000.0,Rule
S100O6N1,149481000000.0,7959000000.0,Rule
S100TOSU,837834000000.0,-38370000000.0,Rule
S100Q38P,,1550762000000.0,Rule
S100M5B6,36964000000.0,4690000000.0,Rule
S100M5BR,64808000000.0,9574000000.0,Rule
S100RUJL,3508550000.0,220613000.0,Rule
S100K1SR,328466000000.0,17643000000.0,Rule
S100K1SQ,57817000000.0,11140000000.0,Rule
S100RULU,1824285000.0,410882000.0,Rule
S100WHE2,399958000000.0,26261000000.0,Rule
S100Q3CW,575668000000.0,213316000000.0,Rule
S100M5AM,,345081000000.0,Rule
S100WHDV,199459000000.0,13379000000.0,Rule
S100O6U4,2100752000000.0,-11244000000.0,Rule
S100TOTA,223724000000.0,48699000000.0,Rule
S100O6ZR,17264828000000.0,-132438000000.0,Rule
S100RUMA,830249000.0,118719000.0,Rule
S100K1T5,266637000000.0,14370000000.0,Rule
S100Q3DK,8020066000.0,-97719000.0,Rule
S100O78C,135891000000.0,5556000000.0,Rule
S100TOTW,6910302000000.0,-57480000000.0,Rule
S100TOUL,84584000000.0,28494000000.0,Rule
S100K1T6,207611000.0,-1167504000.0,Rule
S100Q3DS,367501000000.0,21421000000.0,Rule
S100O7N7,135432000000.0,46339000000.0,Rule
S100WHGM,8543788000.0,-2625842000.0,Rule
S100M5D2,342721000000.0,28054000000.0,Rule
S100M5D5,118264000000.0,6385000000.0,Rule
S100WHFH,244696000000.0,7167000000.0,Rule
S100Q3C8,,646120000000.0,Rule
S100Q3DZ,958469000000.0,69078000000.0,Rule
S100K1TO,47091000000.0,4878000000.0,Rule
S100RUMF,2036662000.0,-685717000.0,Rule
S100O7MY,389901000000.0,30685000000.0,Rule
S100TOVH,595348000000.0,29328000000.0,Rule
S100TOUT,371639000000.0,43925000000.0,Rule
S100M5DD,67052000000.0,10240000000.0,Rule
S100K1U7,30744000000.0,4653000000.0,Rule
S100WHH8,1136309000000.0,68723000000.0,Rule
S100RUUI,6851298000.0,-30965000.0,Rule
S100Q3G1,339816000000.0,26716000000.0,Rule
S100TOWK,477598000000.0,47711000000.0,Rule
S100M5CF,,997489000000.0,Rule
S100M5DK,22307000000.0,1338000000.0,Rule
S100WHIZ,64964000000.0,11770000000.0,Rule
S100K1UB,610904000000.0,46034000000.0,Rule
S100O7S7,42786000000.0,6603000000.0,Rule
S100RUVB,12543000000.0,1459000000.0,Rule
S100Q3HU,4182893000000.0,843420000000.0,Rule
S100M5EO,21026000000.0,-5870000000.0,Rule
S100WHJV,205372000000.0,7457000000.0,Rule
S100TOYI,252501000000.0,18014000000.0,Rule
S100Q3I3,543814000000.0,-26847000000.0,Rule
S100RUY0,8947630000.0,4043568000.0,Rule
S100O7TD,743671000000.0,87769000000.0,Rule
S100K1UH,391701000000.0,21163000000.0,Rule
S100WHK7,1159073000000.0,-6610000000.0,Rule
S100TOYL,259328000000.0,-31910000000.0,Rule
S100RUOM,,-3084955000.0,Rule
S100K1V0,99501000000.0,-12015000000.0,Rule
S100M5F6,114539000000.0,20395000000.0,Rule
S100O7TN,4882759000.0,616479000.0,Rule
S100Q3I5,44561000000.0,17927000000.0,Rule
S100WHL0,3107000000.0,228000000.0,Rule
S100M5FE,37319000000.0,920000000.0,Rule
S100RUYW,644522000.0,121717000.0,Rule
S100K1V8,644638000000.0,17563000000.0,Rule
S100TOZP,229655000000.0,7424667000000.0,Rule
S100Q3IK,1784638000000.0,53815000000.0,Rule
S100WHN5,695132000000.0,49173000000.0,Rule
S100RUZZ,98971000000.0,1644000000.0,Rule
S100M5FI,583433000000.0,60510000000.0,Rule
S100Q3K0,303517000000.0,10768000000.0,Rule
S100K1X2,283296000000.0,41824000000.0,Rule
S100TP0H,221231000000.0,51703000000.0,Rule
S100TP0D,751777000000.0,40996000000.0,Rule
S100K1YF,248206000000.0,3279000000.0,Rule
S100WHNU,2116437000000.0,164484000000.0,Rule
S100RV1N,3135402000.0,134904000.0,Rule
S100O7VN,1500879000000.0,45805000000.0,Rule
S100Q3K5,374880000000.0,18994000000.0,Rule
S100O7VT,31884000000.0,7218000000.0,Rule
S100O7RP,,1977640000000.0,Rule
S100M5FT,400590000000.0,22877000000.0,Rule
S100K1YG,191619000000.0,8562000000.0,Rule
S100Q3KZ,2257045000000.0,71441000000.0,Rule
S100M5G4,13034779000.0,5601275000.0,Rule
S100WHOB,2471803000.0,552554000.0,Rule
S100O7YA,908396000.0,-323569000.0,Rule
S100WHOG,5187000000.0,-384000000.0,Rule
S100RV1O,10338535000.0,867507000.0,Rule
S100TP2Z,339372000000.0,22242000000.0,Rule
S100RVG3,43726000000.0,15199000000.0,Rule
S100K1Z6,18928000000.0,14005000000.0,Rule
S100M5GV,108078000000.0,1205000000.0,Rule
S100Q3L1,1164365000000.0,181279000000.0,Rule
S100TP14,14029910000000.0,49017000000.0,Rule
S100K1ZA,574874000000.0,-82626000000.0,Rule
S100WHQI,283410000000.0,48176000000.0,Rule
S100RW8J,3372156000.0,628040000.0,Rule
S100TP3I,2322282000000.0,136226000000.0,Rule
S100M5GZ,635171000000.0,29535000000.0,Rule
S100O80N,755174000000.0,418045000000.0,Rule
S100WHQM,4867487000.0,138975000.0,Rule
S100K215,9392000.0,-838592000.0,Rule
S100Q3L3,92267000000.0,8970000000.0,Rule
S100RWBA,1509301000000.0,245658000000.0,Rule
S100Q3M1,317483000000.0,24744000000.0,Rule
S100O7UZ,,107698000000.0,Rule
S100O88S,1444038000.0,8049000.0,Rule
S100Q3NZ,100989000000.0,22512000000.0,Rule
S100RWBI,2665041000.0,618689000.0,Rule
S100TP4K,2823947000000.0,562512000000.0,Rule
S100O86D,158907000000.0,3864000000.0,Rule
S100M5JD,7797000000.0,724000000.0,Rule
S100WHRI,158076000000.0,13956000000.0,Rule
S100RWGS,36239291000.0,1603533000.0,Rule
S100K22J,384659000000.0,-27876000000.0,Rule
S100TP3N,6756500000000.0,-42808000000.0,Rule
S100Q3PJ,95127000000.0,9940000000.0,Rule
S100TP5S,9728716000000.0,147712000000.0,Rule
S100K230,1590785000000.0,215588000000.0,Rule
S100WHRM,228539000000.0,6389000000.0,Rule
S100O8BH,1933069000.0,-669351000.0,Rule
S100M5KO,424804000000.0,5666000000.0,Rule
S100WHRZ,33129000000.0,5753000000.0,Rule
S100O80F,,-1506320000.0,Rule
S100M5HM,,69107000000.0,Rule
S100M5LH,68233000000.0,4323000000.0,Rule
S100K23U,1492294000000.0,-114338000000.0,Rule
S100K24Y,57923000000.0,1354000000.0,Rule
S100Q3PL,579239000000.0,14602000000.0,Rule
S100M5M4,2879446000.0,818433000.0,Rule
S100WHSQ,579201000000.0,54858000000.0,Rule
S100RWMH,20027736000.0,2376100000.0,Rule
S100TP8D,1031000000.0,109339000000.0,Rule
S100Q3PW,829645000000.0,306369000000.0,Rule
S100TP60,7250515000000.0,-52023000000.0,Rule
S100WHTC,1271989000000.0,28790000000.0,Rule
S100TP9X,152410000000.0,57081000000.0,Rule
S100O8IJ,46124000000.0,18015000000.0,Rule
S100RWOJ,1353869000.0,208639000.0,Rule
S100K252,53768256000.0,4376904000.0,Rule
S100M5M9,248596000000.0,11120000000.0,Rule
S100Q3Q6,9739508000.0,1008266000.0,Rule
S100O8IM,586903000000.0,21359000000.0,Rule
S100WHTY,4532043000.0,146881000.0,Rule
S100M5MG,10932000000.0,768000000.0,Rule
S100K25O,392929000000.0,20389000000.0,Rule
S100TPA3,61564000000.0,19801000000.0,Rule
S100RWRO,227528000000.0,19946000000.0,Rule
S100O8JR,198161000000.0,14733000000.0,Rule
S100Q3QE,1169170000000.0,28631000000.0,Rule
S100RWI0,,-965965000.0,Rule
S100RWSM,3919991000.0,741605000.0,Rule
S100O8KZ,316928000000.0,28223000000.0,Rule
S100M5N4,373352000000.0,51385000000.0,Rule
S100Q3RV,580283000000.0,27158000000.0,Rule
S100WHVP,41714000000.0,9203000000.0,Rule
S100K25W,2585336000.0,413496000.0,Rule
S100O8HF,,-1844394000.0,Rule
S100K25Y,354469000000.0,-3337000000.0,Rule
S100TPAM,1623307000000.0,6572889000000.0,Rule
S100WHVX,4955000000.0,2890000000.0,Rule
S100TPAP,542551000000.0,-5111000000.0,Rule
S100RWVF,400000000.0,-48316000.0,Rule
S100O8PV,1130508000.0,-78038000.0,Rule
S100M5OP,111254000000.0,15265000000.0,Rule
S100M5PC,1302263000000.0,111305000000.0,Rule
S100O8NN,46592000000.0,8417000000.0,Rule
S100Q3SL,1258655000000.0,98982000000.0,Rule
S100K26U,738320000000.0,52647000000.0,Rule
S100RWWD,3770377000.0,329719000.0,Rule
S100WHWS,2247000000.0,856000000.0,Rule
S100TPCX,5174632000000.0,51102000000.0,Rule
S100M5PN,1492344000000.0,1945535000000.0,Rule
S100Q3TF,1023560000000.0,44583000000.0,Rule
S100K27H,39195000000.0,4357000000.0,Rule
S100RWXB,90101000000.0,18030000000.0,Rule
S100TPEH,367649000000.0,38365000000.0,Rule
S100O8Q8,276496000000.0,17663000000.0,Rule
S100WHWU,642054000000.0,32611000000.0,Rule
S100WHYB,2074296000.0,172196000.0,Rule
S100TPES,183774000000.0,35208000000.0,Rule
S100K28E,557223000000.0,98237000000.0,Rule
S100RWXG,2437677000.0,380783000.0,Rule
S100M5R6,89823000000.0,27000000000.0,Rule
S100O8RN,5673000000.0,505000000.0,Rule
S100M5RH,178049000000.0,27021000000.0,Rule
S100Q3TP,234317000000.0,21338000000.0,Rule
S100TPF0,6928611000.0,757378000.0,Rule
S100Q3UG,167579000000.0,17528000000.0,Rule
S100K29X,337122000000.0,45930000000.0,Rule
S100RWZQ,152832000000.0,62287000000.0,Rule
S100WHZL,148943000000.0,21893000000.0,Rule
S100WHZU,806411000000.0,71836000000.0,Rule
S100RWY3,161689000000.0,6707000000.0,Rule
S100O8SG,48901000000.0,227000000.0,Rule
S100O8T2,166199000000.0,49656000000.0,Rule
S100TPG9,211897000000.0,87430000000.0,Rule
S100M5U3,25196000000.0,2552000000.0,Rule
S100K2AS,30533000.0,-238487000.0,Rule
S100Q3TE,,247265000000.0,Rule
S100M5VD,198911000000.0,-64612000000.0,Rule
S100Q3V5,5070062000000.0,601276000000.0,Rule
S100RX1K,2022107000.0,708073000.0,Rule
S100Q3V9,1110377000000.0,25635000000.0,Rule
S100TPGD,345761000000.0,108978000000.0,Rule
S100K2AY,67358000000.0,3264000000.0,Rule
S100WI0E,1048867000000.0,616882000000.0,Rule
S100RX1M,4349000000.0,358000000.0,Rule
S100O8TA,192442000000.0,14694000000.0,Rule
S100WI0O,238528000000.0,30480000000.0,Rule
S100K2B4,5711364000000.0,1008580000000.0,Rule
S100O8V6,3304690000.0,-217989000.0,Rule
S100M5VP,86257000000.0,4807000000.0,Rule
S100TPGT,766022000000.0,21190000000.0,Rule
S100K2BC,2591702000.0,-772641000.0,Rule
S100M5VR,11951000000.0,3298000000.0,Rule
S100Q3VF,383008000000.0,24167000000.0,Rule
S100O8W2,7006992000.0,-562274000.0,Rule
S100TPJN,13433504000.0,657004000.0,Rule
S100WI0U,55811000000.0,11104000000.0,Rule
S100RX3S,48799238000.0,3385981000.0,Rule
S100WI1D,17375587000.0,3992017000.0,Rule
S100M5WE,529608000000.0,59336000000.0,Rule
S100Q3VM,255616000000.0,41315000000.0,Rule
S100TPKY,936815000000.0,550062000000.0,Rule
S100RX3W,83924000000.0,18124000000.0,Rule
S100Q3WS,206780000000.0,22323000000.0,Rule
S100K2BD,534474000000.0,72671000000.0,Rule
S100O90Q,1793618000000.0,77199000000.0,Rule
S100WI3N,160232000000.0,21883000000.0,Rule
S100M5XE,193067000.0,-633599000.0,Rule
S100K2BR,11008634000.0,5465316000.0,Rule
S100O94C,92285000000.0,64248000000.0,Rule
S100RX47,1936783000000.0,105259000000.0,Rule
S100K2C2,114837000000.0,14368000000.0,Rule
S100TPOT,547059000000.0,27839000000.0,Rule
S100WI3P,8713312000.0,-71501000.0,Rule
S100TPOI,164551000000.0,1743000000.0,Rule
S100M5XG,507687000000.0,23012000000.0,Rule
S100RX5A,19219994000.0,-7919419000.0,Rule
S100WI4A,809022000000.0,69469000000.0,Rule
S100M5YI,27548000000.0,33437000000.0,Rule
S100Q3XS,127029000000.0,14622000000.0,Rule
S100TPPL,1056528000000.0,11171000000.0,Rule
S100K2DV,320789000000.0,-3502000000.0,Rule
S100O98N,3090937000000.0,130456000000.0,Rule
S100O98Q,1712235000.0,-498182000.0,Rule
S100K2E6,1359682000000.0,104329000000.0,Rule
S100RX7J,1939668000.0,68627000.0,Rule
S100WI4M,133909000000.0,28472000000.0,Rule
S100TPQI,13374569000000.0,1125598000000.0,Rule
S100RX8V,172064000000.0,17023000000.0,Rule
S100M5ZA,80434000000.0,-2028000000.0,Rule
S100Q3Z2,1314745000.0,312559000.0,Rule
S100RXAP,14183138000.0,299244000.0,Rule
S100O9AN,132007000000.0,2614377000000.0,Rule
S100WI59,28546000.0,-1267127000.0,Rule
S100M602,276338000000.0,36343000000.0,Rule
S100Q3X7,,248298000000.0,Rule
S100K2ER,1239287000000.0,-11414000000.0,Rule
S100Q3Z6,700616000000.0,34416000000.0,Rule
S100RXF2,113074000000.0,2827000000.0,Rule
S100TPQJ,76940000000.0,9713000000.0,Rule
S100O9BA,4439536000000.0,383256000000.0,Rule
S100WI6W,326489000000.0,51103000000.0,Rule
S100O9DE,401138000000.0,70821000000.0,Rule
S100K2FI,19533722000.0,4685553000.0,Rule
S100WI89,203314000000.0,26222000000.0,Rule
S100M62H,42835000000.0,8844000000.0,Rule
S100K2H1,199400000000.0,11508000000.0,Rule
S100Q3XP,,1079742000000.0,Rule
S100Q3ZK,265627000000.0,34885000000.0,Rule
S100TPTE,194364000000.0,17442000000.0,Rule
S100TPU4,204336000000.0,21601000000.0,Rule
S100RXK0,199851000000.0,12227000000.0,Rule
S100Q401,1395967000000.0,66400000000.0,Rule
S100M62M,70408000000.0,8897000000.0,Rule
S100M62K,120190000000.0,8342000000.0,Rule
S100RXST,2076737000.0,35158000.0,Rule
S100Q40N,308733000000.0,26060000000.0,Rule
S100K2HI,178765000000.0,19638000000.0,Rule
S100O9FM,517458000000.0,67868000000.0,Rule
S100O9FG,2164049000000.0,62367000000.0,Rule
S100TPUR,598427000000.0,40934000000.0,Rule
S100RY24,16377050000.0,2173412000.0,Rule
S100WIAE,227487000000.0,6509000000.0,Rule
S100RY4M,259827000000.0,14103000000.0,Rule
S100K2HP,808785000000.0,54871000000.0,Rule
S100M631,3793730000000.0,247775000000.0,Rule
S100Q418,7373196000000.0,564074000000.0,Rule
S100TPVN,558056000000.0,62393000000.0,Rule
S100O9GQ,72759000000.0,34527000000.0,Rule
S100K2I4,847647000.0,-615684000.0,Rule
S100TPXK,606925000000.0,10692000000.0,Rule
S100Q41B,724769000000.0,41429000000.0,Rule
S100M63Z,11112000000.0,3182000000.0,Rule
S100WIBQ,2331138000.0,211712000.0,Rule
S100O9HK,797358000000.0,14532000000.0,Rule
S100RY67,5278321000.0,-1112438000.0,Rule
S100M64D,27888000000.0,3658000000.0,Rule
S100WIBJ,208793000000.0,34033000000.0,Rule
S100TPY6,2789589000000.0,190971000000.0,Rule
S100K2IN,160302000000.0,12065000000.0,Rule
S100O9JF,926054000000.0,44208000000.0,Rule
S100RY7W,2920991000.0,479468000.0,Rule
S100Q41E,1925323000000.0,145453000000.0,Rule
S100WI8E,,-412520000.0,Rule
S100K2IP,1356794000000.0,129887000000.0,Rule
S100WIDW,4284976000.0,606660000.0,Rule
S100TPZP,44136889000.0,16066977000.0,Rule
S100M64H,120220000000.0,10517000000.0,Rule
S100Q41J,10175064000.0,4933293000.0,Rule
S100WIFG,3300304000.0,115860000.0,Rule
S100RY9D,349223000000.0,14439000000.0,Rule
S100RYBD,316838000000.0,30173000000.0,Rule
S100O9KU,205479000000.0,8209708000000.0,Rule
S100K2IX,23141000000.0,8447000000.0,Rule
S100M652,2892570000000.0,486274000000.0,Rule
S100TPZT,799055000000.0,-1271000000.0,Rule
S100TQ00,813417000000.0,47337000000.0,Rule
S100K2J8,761948000000.0,-30618000000.0,Rule
S100WIFU,23247000000.0,6238000000.0,Rule
S100O9NQ,71188066000.0,11414840000.0,Rule
S100Q427,1238596000000.0,290260000000.0,Rule
S100O9PO,302390000000.0,111179000000.0,Rule
S100Q42V,1026721000000.0,117719000000.0,Rule
S100WIG0,940840000.0,207157000.0,Rule
S100TQ4F,611477000000.0,62079000000.0,Rule
S100RYLK,107439000000.0,6660000000.0,Rule
S100O9PP,1695344000000.0,592760000000.0,Rule
S100M665,34916000000.0,-14579000000.0,Rule
S100Q44Q,57252423000.0,9232335000.0,Rule
S100TQ4Z,563547000000.0,35216000000.0,Rule
S100RYVZ,4108442000000.0,117623000000.0,Rule
S100K2JW,634846000000.0,52494000000.0,Rule
S100K2KY,304879000000.0,9970000000.0,Rule
S100M664,2134021000000.0,139372000000.0,Rule
S100O9Q2,962029000000.0,45696000000.0,Rule
S100Q457,55100000000.0,18124000000.0,Rule
S100WIG3,1561694000.0,384296000.0,Rule
S100M66D,99186000000.0,3739000000.0,Rule
S100K2M9,98127000000.0,-6271000000.0,Rule
S100WIH7,1074750000000.0,82951000000.0,Rule
S100RZAK,66710147000.0,14449641000.0,Rule
S100Q45F,25278177000.0,3501818000.0,Rule
S100TQ5C,1851493000000.0,121099000000.0,Rule
S100WIJ3,2260663000.0,836749000.0,Rule
S100O9Q6,95712000000.0,26642000000.0,Rule
S100M66F,51918000000.0,-1444000000.0,Rule
S100RZHX,94872000000.0,30752000000.0,Rule
S100TQ5P,1050210000000.0,90682000000.0,Rule
S100WIJA,60000000.0,-1573000000.0,Rule
S100M65T,,60625000000.0,Rule
S100TQ72,1103214000000.0,106066000000.0,Rule
S100K2MN,69544000000.0,-20398000000.0,Rule
S100RZJC,57372000000.0,18468000000.0,Rule
S100K2MV,3046029000000.0,132959000000.0,Rule
S100Q45N,821027000000.0,3388000000.0,Rule
S100M66K,347543000000.0,28912000000.0,Rule
S100RZJS,611017000000.0,24735000000.0,Rule
S100WIL5,153788000000.0,16668000000.0,Rule
S100Q463,107583000000.0,17755000000.0,Rule
S100O9QA,148925000000.0,13966000000.0,Rule
S100Q46O,1547265000.0,94029000.0,Rule
S100O9QT,2871705000000.0,32962000000.0,Rule
S100M676,1696389000.0,144370000.0,Rule
S100O9RF,12714596000.0,5738381000.0,Rule
S100RZJX,3586775000.0,319631000.0,Rule
S100K2MX,384505000000.0,36665000000.0,Rule
S100RZKW,94145000000.0,10299000000.0,Rule
S100TQ74,708538000000.0,60046000000.0,Rule
S100K2OF,6184699000.0,1052203000.0,Rule
S100WIPA,10168097000.0,1073298000.0,Rule
S100TQ78,546841000000.0,85747000000.0,Rule
S100Q48H,191078000000.0,15927000000.0,Rule
S100Q48V,2023476000000.0,56068000000.0,Rule
S100K2N9,3043604000000.0,184693000000.0,Rule
S100M67Q,1568789000000.0,169698000000.0,Rule
S100O9RP,373208000000.0,5277000000.0,Rule
S100M68D,43030000000.0,7845000000.0,Rule
S100RZLS,53237000000.0,1380000000.0,Rule
S100TQ8N,504916000000.0,94164000000.0,Rule
S100WIRT,142587000.0,-2400469000.0,Rule
S100K2OQ,856069000000.0,5503000000.0,Rule
S100TQ8K,1346113000000.0,104225000000.0,Rule
S100O9SD,733008000000.0,183240000000.0,Rule
S100M68N,59896000000.0,6938000000.0,Rule
S100Q49P,2409473000000.0,-219325000000.0,Rule
S100O9T7,542568000000.0,105929000000.0,Rule
S100RZLX,241653000000.0,8990000000.0,Rule
S100TQ8O,83405000000.0,3898000000.0,Rule
S100WISV,1712731000.0,1339000.0,Rule
S100RZO3,288978000000.0,33062000000.0,Rule
S100M6AH,718815000000.0,111169000000.0,Rule
S100O9U5,63319000000.0,57793000000.0,Rule
S100WISL,402798000000.0,81132000000.0,Rule
S100K2Q1,170375000000.0,13858000000.0,Rule
S100TQ91,2784878000000.0,140746000000.0,Rule
S100M6AY,45614000000.0,5200000000.0,Rule
S100O9U7,417134000000.0,14588000000.0,Rule
S100Q4AT,701814000000.0,23690000000.0,Rule
S100WIRK,,-437357000.0,Rule
S100Q4AO,247497000000.0,19506000000.0,Rule
S100RZSU,2054352000.0,-363826000.0,Rule
S100WIT4,6691155000.0,290648000.0,Rule
S100K2QC,132082000000.0,20004000000.0,Rule
S100TQC3,134680000000.0,25307000000.0,Rule
S100Q4B3,141626000000.0,10578000000.0,Rule
S100M6BH,24038000000.0,5081000000.0,Rule
S100WIV1,2158621000.0,59130000.0,Rule
S100RZU6,385663000000.0,12410000000.0,Rule
S100M6C8,5938000.0,-571517000.0,Rule
S100Q4AZ,912231000000.0,62466000000.0,Rule
S100O9UA,889270000000.0,125496000000.0,Rule
S100K2QN,3367323000.0,166557000.0,Rule
S100O9US,97966000000.0,17958000000.0,Rule
S100M6CD,264694000000.0,69922000000.0,Rule
S100RZXN,169464000000.0,29320000000.0,Rule
S100Q4BW,3522496000.0,607261000.0,Rule
S100K2PA,,,Rule
S100WIVL,523143000.0,-30832000.0,Rule
S100TQDB,786509000000.0,33163000000.0,Rule
S100TQDT,180994000000.0,153705000000.0,Rule
S100O9VG,217696000000.0,12049000000.0,Rule
S100RZXW,2576588000000.0,164346000000.0,Rule
S100K2RR,79988000000.0,5332000000.0,Rule
S100TQF8,646697000000.0,31694000000.0,Rule
S100K2SK,1046771000000.0,50776000000.0,Rule
S100WIVX,448768000000.0,50062000000.0,Rule
S100M6D7,2510856000.0,267414000.0,Rule
S100O9ZI,112001000000.0,136667000000.0,Rule
S100Q4C2,368394000000.0,12988000000.0,Rule
S100WIWK,232784000000.0,79309000000.0,Rule
S100RZZC,26545990000.0,6232006000.0,Rule
S100TQFM,492434000000.0,104819000000.0,Rule
S100O9XP,2187648000000.0,68661000000.0,Rule
S100M6DN,186392000000.0,26958000000.0,Rule
S100WIWT,48013769000.0,4843786000.0,Rule
S100TQG8,7002941000.0,1113024000.0,Rule
S100K2SY,86276000000.0,9980000000.0,Rule
S100Q4CR,762988000000.0,16950000000.0,Rule
S100S04I,132896000000.0,10311000000.0,Rule
S100K2T8,541046000000.0,44397000000.0,Rule
S100S06T,3489781000.0,655744000.0,Rule
S100Q4CX,561154000000.0,16126000000.0,Rule
S100WIX1,2808972000.0,608423000.0,Rule
S100M6E0,332416000000.0,41376000000.0,Rule
S100TQGV,10362419000.0,840729000.0,Rule
S100O9ZQ,952247000000.0,65357000000.0,Rule
S100K2VG,130947000000.0,13013000000.0,Rule
S100S07K,366564000000.0,17287000000.0,Rule
S100Q4CZ,359067000000.0,56586000000.0,Rule
S100WIXA,8989882000.0,1843769000.0,Rule
S100OA03,514029000000.0,24081000000.0,Rule
S100M6EL,34054000000.0,5471000000.0,Rule
S100TQHA,42216512000.0,6821132000.0,Rule
S100Q4D8,125256000000.0,7978000000.0,Rule
S100M6EM,492842000000.0,23213000000.0,Rule
S100K2WB,66567000000.0,36331000000.0,Rule
S100S08M,104078000000.0,4775000000.0,Rule
S100OA1I,99737000000.0,10515000000.0,Rule
S100M6EQ,50083000000.0,3400000000.0,Rule
S100OA30,395682000000.0,7820000000.0,Rule
